Time (UTC),Spot Price 2025,Spot Price 2035,Spot Price 2045,DA forecast,Realised production
2014-11-22 20.58.43,43.981,49.196,49.061,0.1036,0.2696
2014-11-22 21.58.43,43.981,49.196,49.061,0.1284,0.3077
2014-11-22 22.58.43,43.981,49.196,49.061,0.1382,0.293
2014-11-22 23.58.43,32.756,44.275,14.331,0.2748,0.2717
2014-11-23 00.58.43,32.64,44.275,14.331,0.2848,0.2784
2014-11-23 01.58.43,32.383,44.275,14.331,0.3737,0.3113
2014-11-23 02.58.43,31.646,44.275,14.301,0.4253,0.3381
2014-11-23 03.58.43,27.96,44.027,14.294,0.4147,0.3573
2014-11-23 04.58.43,27.016,43.962,14.309,0.4362,0.3692
2014-11-23 05.58.43,25.965,43.962,14.301,0.4077,0.3854
2014-11-23 06.58.43,25.273,43.09,14.294,0.3846,0.399
2014-11-23 07.58.43,25.273,42.888,14.215,0.402,0.4365
2014-11-23 08.58.43,23.548,39.822,12.567,0.4407,0.4751
2014-11-23 09.58.43,23.548,37.817,12.351,0.49,0.4867
2014-11-23 10.58.43,23.072,37.817,12.351,0.5849,0.592
2014-11-23 11.58.43,23.072,37.817,12.351,0.5352,0.6561
2014-11-23 12.58.43,23.072,37.817,12.351,0.4308,0.6001
2014-11-23 13.58.43,24.326,40.502,13.968,0.3087,0.5619
2014-11-23 14.58.43,23.57,42.888,14.267,0.3283,0.5961
2014-11-23 15.58.43,23.42,42.888,14.267,0.3517,0.6862
2014-11-23 16.58.43,23.42,42.888,14.267,0.3742,0.7524
2014-11-23 17.58.43,23.42,42.888,14.267,0.4232,0.7664
2014-11-23 18.58.43,23.42,42.888,14.267,0.413,0.7197
2014-11-23 19.58.43,23.42,42.888,14.267,0.4535,0.6854
2014-11-23 20.58.43,23.42,42.888,14.267,0.39,0.6169
2014-11-23 21.58.43,23.42,42.888,14.267,0.3285,0.4954
2014-11-23 22.58.43,23.42,42.888,14.267,0.2825,0.4089
2014-11-23 23.58.43,24.992,48.622,44.51,0.4521,0.3193
2014-11-24 00.58.43,24.992,48.622,44.51,0.4943,0.3294
2014-11-24 01.58.43,25.218,48.622,44.51,0.368,0.2372
2014-11-24 02.58.43,25.218,48.622,44.51,0.2712,0.1718
2014-11-24 03.58.43,24.992,48.622,44.51,0.2728,0.1988
2014-11-24 04.58.43,25.452,48.622,44.51,0.3348,0.2845
2014-11-24 05.58.43,27.147,47.96,44.223,0.3976,0.3078
2014-11-24 06.58.43,33.005,48.599,44.283,0.4362,0.3303
2014-11-24 07.58.43,33.005,46.839,43.632,0.4845,0.3479
2014-11-24 08.58.43,27.083,44.498,41.396,0.4323,0.3168
2014-11-24 09.58.43,26.1,43.456,41.396,0.3887,0.2869
2014-11-24 10.58.43,25.067,43.584,41.396,0.5221,0.3356
2014-11-24 11.58.43,24.083,44.173,41.559,0.5767,0.3746
2014-11-24 12.58.43,24.083,44.879,43.091,0.454,0.342
2014-11-24 13.58.43,24.597,45.759,43.554,0.3962,0.3204
2014-11-24 14.58.43,24.992,48.101,44.332,0.3108,0.2996
2014-11-24 15.58.43,25.126,48.311,44.51,0.2775,0.2851
2014-11-24 16.58.43,25.126,48.311,44.51,0.2622,0.282
2014-11-24 17.58.43,24.992,48.311,44.51,0.4142,0.446
2014-11-24 18.58.43,24.992,48.311,44.51,0.5415,0.5417
2014-11-24 19.58.43,24.992,48.311,44.51,0.5704,0.6045
2014-11-24 20.58.43,27.08,48.311,44.51,0.4339,0.5156
2014-11-24 21.58.43,24.992,48.311,44.51,0.3597,0.4491
2014-11-24 22.58.42,24.992,48.311,44.51,0.3346,0.4538
2014-11-24 23.58.42,35.145,51.413,56.542,0.2323,0.4208
2014-11-25 00.58.42,35.145,51.413,56.542,0.19,0.3898
2014-11-25 01.58.42,35.145,51.413,56.542,0.1872,0.3591
2014-11-25 02.58.42,51.259,51.413,56.542,0.161,0.306
2014-11-25 03.58.42,56.137,51.413,56.542,0.1303,0.2666
2014-11-25 04.58.42,56.137,51.421,56.542,0.1192,0.2292
2014-11-25 05.58.42,72.99,51.951,22.818,0.1151,0.204
2014-11-25 06.58.42,89.5,56.236,45.249,0.0867,0.163
2014-11-25 07.58.42,73.061,56.093,24.831,0.0332,0.1124
2014-11-25 08.58.42,71.07,54.508,22.687,0.0147,0.0778
2014-11-25 09.58.42,69.908,55.504,23.303,0.0137,0.0632
2014-11-25 10.58.42,70.944,55.504,23.61,0.0146,0.0452
2014-11-25 11.58.42,70.984,55.504,23.801,0.0143,0.0342
2014-11-25 12.58.42,73.354,59.242,24.823,0,0.0282
2014-11-25 13.58.42,75.389,62.104,30.095,0,0.0216
2014-11-25 14.58.42,80.273,63.305,56.94,0.0219,0.0272
2014-11-25 15.58.42,80.972,63.305,57.228,0.0246,0.0306
2014-11-25 16.58.42,77.531,63.305,57.228,0.0125,0.0221
2014-11-25 17.58.42,75.061,63.305,57.228,0.0109,0.0143
2014-11-25 18.58.42,73.985,63.305,57.228,0.0141,0.0091
2014-11-25 19.58.42,61.438,63.305,57.228,0,0.0023
2014-11-25 20.58.42,59.732,63.305,57.228,0,0
2014-11-25 21.58.42,59.732,63.305,57.228,0,0
2014-11-25 22.58.42,59.732,63.305,57.228,0,0
2014-11-25 23.58.42,69.651,52.457,51.165,0,0
2014-11-26 00.58.42,69.651,52.457,51.165,0,0
2014-11-26 01.58.42,69.651,52.457,51.165,0,0
2014-11-26 02.58.42,69.651,52.457,51.165,0,0
2014-11-26 03.58.42,69.651,52.457,51.165,0,0
2014-11-26 04.58.42,69.651,52.457,51.165,0,0
2014-11-26 05.58.42,72.414,51.205,45.77,0,0
2014-11-26 06.58.42,88.546,50.991,42.771,0,0
2014-11-26 07.58.42,72.632,50.891,41.91,0.0136,0
2014-11-26 08.58.42,69.577,49.519,41.373,0.0456,0
2014-11-26 09.58.42,67.498,48.082,36.973,0.0935,0
2014-11-26 10.58.42,68.723,48.082,36.973,0.1102,0.0073
2014-11-26 11.58.42,70.246,50.095,41.257,0.1019,0.0267
2014-11-26 12.58.42,71.726,51.191,41.391,0.0686,0.0162
2014-11-26 13.58.42,73.529,52.376,43.763,0.071,0.02
2014-11-26 14.58.42,76.462,52.457,51.165,0.0985,0.0357
2014-11-26 15.58.42,76.444,52.457,51.165,0.0946,0.0451
2014-11-26 16.58.42,77.766,52.457,51.165,0.1092,0.0724
2014-11-26 17.58.42,74.563,52.457,51.165,0.1405,0.0977
2014-11-26 18.58.42,72.563,52.457,51.165,0.1978,0.1437
2014-11-26 19.58.42,71.617,52.457,51.165,0.2917,0.1754
2014-11-26 20.58.42,70.965,52.457,51.165,0.39,0.1905
2014-11-26 21.58.42,70.213,52.457,51.165,0.4688,0.1986
2014-11-26 22.58.42,69.651,52.457,51.165,0.555,0.1859
2014-11-26 23.58.42,39.305,48.195,45.88,0.4362,0.1758
2014-11-27 00.58.42,35.646,48.027,45.88,0.4358,0.1824
2014-11-27 01.58.42,35.646,47.944,45.88,0.4088,0.195
2014-11-27 02.58.42,35.646,48.075,45.88,0.4032,0.1866
2014-11-27 03.58.42,39.245,48.179,45.88,0.3992,0.1612
2014-11-27 04.58.42,51.105,48.396,45.88,0.4309,0.1823
2014-11-27 05.58.42,73.164,48.075,45.477,0.4467,0.2053
2014-11-27 06.58.42,56.213,49.975,45.246,0.4323,0.2487
2014-11-27 07.58.42,48.116,48.376,44.816,0.5339,0.2941
2014-11-27 08.58.42,41.827,47.536,44.333,0.692,0.325
2014-11-27 09.58.42,38.136,47.536,44.119,0.7907,0.3522
2014-11-27 10.58.42,37.574,47.536,44.119,0.8647,0.3797
2014-11-27 11.58.42,36.528,47.778,44.119,0.7951,0.3648
2014-11-27 12.58.42,35.544,48.129,44.695,0.8357,0.3476
2014-11-27 13.58.42,37.512,47.833,45.402,0.8302,0.3256
2014-11-27 14.58.42,36.528,47.778,45.88,0.7376,0.3259
2014-11-27 15.58.42,35.64,47.715,45.88,0.761,0.3681
2014-11-27 16.58.42,35.542,47.715,45.88,0.868,0.3939
2014-11-27 17.58.42,35.174,47.715,45.88,0.9678,0.4018
2014-11-27 18.58.42,34.03,47.715,45.88,0.9985,0.4629
2014-11-27 19.58.42,33.936,47.715,45.88,0.9971,0.4978
2014-11-27 20.58.42,33.936,47.715,45.88,0.9997,0.5038
2014-11-27 21.58.42,33.936,47.715,45.88,1,0.5507
2014-11-27 22.58.42,33.936,47.715,45.88,0.9998,0.4773
2014-11-27 23.58.42,30.204,44.493,14.377,0.3221,0.4378
2014-11-28 00.58.42,30.204,44.493,14.377,0.2919,0.4155
2014-11-28 01.58.42,30.204,44.238,14.377,0.2916,0.4413
2014-11-28 02.58.42,30.095,44.513,14.377,0.3318,0.5086
2014-11-28 03.58.42,30.901,44.923,14.377,0.3373,0.5565
2014-11-28 04.58.42,31.679,45.319,14.377,0.3152,0.5625
2014-11-28 05.58.42,33.215,45.325,14.277,0.285,0.5254
2014-11-28 06.58.42,40.237,46.543,14.277,0.3212,0.516
2014-11-28 07.58.42,33.512,45.319,14.132,0.3466,0.5528
2014-11-28 08.58.42,32.486,43.929,12.954,0.3811,0.6502
2014-11-28 09.58.42,30.789,43.682,12.237,0.3928,0.7161
2014-11-28 10.58.42,29.61,42.738,12.237,0.4588,0.7947
2014-11-28 11.58.42,29.365,42.738,12.237,0.4598,0.8102
2014-11-28 12.58.42,29.06,42.738,13.011,0.3949,0.7268
2014-11-28 13.58.42,29.731,43.929,14.122,0.3617,0.6713
2014-11-28 14.58.42,29.61,44.238,14.377,0.2813,0.65
2014-11-28 15.58.42,29.61,44.238,14.377,0.23,0.6402
2014-11-28 16.58.42,29.365,44.238,14.377,0.1828,0.609
2014-11-28 17.58.42,29.208,44.238,14.377,0.1708,0.6192
2014-11-28 18.58.42,28.466,44.238,14.377,0.107,0.6091
2014-11-28 19.58.42,28.386,44.238,14.377,0.0612,0.6108
2014-11-28 20.58.42,28.386,44.238,14.377,0.0303,0.5647
2014-11-28 21.58.42,28.386,44.238,14.377,0.0117,0.5238
2014-11-28 22.58.42,28.386,44.238,14.377,0.0015,0.4298
2014-11-28 23.58.42,27.037,46.636,45.613,0.3525,0.3891
2014-11-29 00.58.42,27.037,46.636,45.613,0.3539,0.4159
2014-11-29 01.58.42,27.037,46.636,45.613,0.3359,0.4691
2014-11-29 02.58.41,27.037,46.636,45.613,0.289,0.4353
2014-11-29 03.58.41,27.037,46.636,45.613,0.2483,0.3653
2014-11-29 04.58.41,28.101,46.636,45.613,0.246,0.3342
2014-11-29 05.58.41,30.141,46.636,45.613,0.2394,0.331
2014-11-29 06.58.41,31.96,46.636,45.613,0.2335,0.3621
2014-11-29 07.58.41,30.291,45.766,45.565,0.2042,0.3656
2014-11-29 08.58.41,29.639,44.501,43.102,0.1418,0.3005
2014-11-29 09.58.41,27.746,44.501,43.102,0.112,0.2764
2014-11-29 10.58.41,27.354,44.501,43.102,0.1054,0.2626
2014-11-29 11.58.41,27.27,44.558,43.102,0.1134,0.275
2014-11-29 12.58.41,29.873,45.166,44.617,0.1673,0.3291
2014-11-29 13.58.41,31.023,46.636,45.355,0.1822,0.2949
2014-11-29 14.58.41,31.4,46.928,45.613,0.2133,0.2979
2014-11-29 15.58.41,31.257,46.636,45.613,0.226,0.2848
2014-11-29 16.58.41,29.866,46.636,45.613,0.2796,0.3131
2014-11-29 17.58.41,28.427,46.636,45.613,0.3103,0.3383
2014-11-29 18.58.41,28.108,46.636,45.613,0.2838,0.3401
2014-11-29 19.58.41,27.354,46.636,45.613,0.2692,0.3479
2014-11-29 20.58.41,27.354,46.636,45.613,0.2986,0.3671
2014-11-29 21.58.41,27.746,46.636,45.613,0.3356,0.3749
2014-11-29 22.58.41,27.354,46.636,45.613,0.3744,0.4047
2014-11-29 23.58.41,29.144,46.957,44.748,0.6497,0.409
2014-11-30 00.58.41,29.144,46.957,44.748,0.6762,0.4014
2014-11-30 01.58.41,29.144,46.957,44.748,0.6588,0.3815
2014-11-30 02.58.41,29.144,46.957,44.748,0.6822,0.3711
2014-11-30 03.58.41,29.144,46.957,44.748,0.6992,0.3783
2014-11-30 04.58.41,29.144,46.957,44.748,0.7973,0.4082
2014-11-30 05.58.41,29.144,46.957,44.748,0.8184,0.4252
2014-11-30 06.58.41,29.144,46.957,44.748,0.7633,0.4372
2014-11-30 07.58.41,27.02,44.304,43.904,0.7824,0.4338
2014-11-30 08.58.41,29.144,44.756,42.981,0.8409,0.4697
2014-11-30 09.58.41,29.144,45.403,42.749,0.8994,0.5024
2014-11-30 10.58.41,29.144,45.744,42.749,0.9301,0.4699
2014-11-30 11.58.41,29.965,46.223,43.53,0.902,0.394
2014-11-30 12.58.41,31.664,46.849,44.077,0.8077,0.333
2014-11-30 13.58.41,33.559,47.077,44.748,0.6567,0.2855
2014-11-30 14.58.41,32.789,47.014,44.748,0.8204,0.3624
2014-11-30 15.58.41,32.252,46.957,44.748,0.8944,0.4745
2014-11-30 16.58.41,32.252,46.957,44.748,0.8838,0.5136
2014-11-30 17.58.41,32.346,46.957,44.748,0.8717,0.5188
2014-11-30 18.58.41,32.567,46.957,44.748,0.868,0.4695
2014-11-30 19.58.41,32.567,47.014,44.748,0.8415,0.4207
2014-11-30 20.58.41,32.567,47.014,44.748,0.803,0.3943
2014-11-30 21.58.41,32.252,46.957,44.748,0.8555,0.4571
2014-11-30 22.58.41,32.097,46.957,44.748,0.7672,0.4174
2014-11-30 23.58.41,31.689,48.48,46.301,0.2318,0.3733
2014-12-01 00.58.41,31.689,48.48,46.301,0.2402,0.3707
2014-12-01 01.58.41,31.689,48.48,46.301,0.2377,0.3638
2014-12-01 02.58.41,31.999,48.48,46.301,0.2851,0.3918
2014-12-01 03.58.41,31.999,48.48,46.301,0.2969,0.4435
2014-12-01 04.58.41,33.835,48.48,46.301,0.251,0.4468
2014-12-01 05.58.41,35.56,48.366,45.769,0.218,0.3882
2014-12-01 06.58.41,37.714,48.69,45.166,0.3195,0.4272
2014-12-01 07.58.41,35.113,47.975,45.166,0.3286,0.4205
2014-12-01 08.58.41,34.137,47.376,45.142,0.2147,0.3129
2014-12-01 09.58.41,37.647,49.256,45.329,0.1521,0.2568
2014-12-01 10.58.41,35.637,49.47,45.465,0.1826,0.3017
2014-12-01 11.58.41,34.85,49.321,45.465,0.1554,0.314
2014-12-01 12.58.41,34.137,49.321,45.465,0.1356,0.334
2014-12-01 13.58.41,34.633,48.903,45.821,0.0713,0.2884
2014-12-01 14.58.41,33.082,48.48,46.301,0.0438,0.2457
2014-12-01 15.58.41,32.254,48.48,46.301,0.0433,0.2367
2014-12-01 16.58.41,31.689,48.48,46.301,0.0773,0.3065
2014-12-01 17.58.41,31.689,48.48,46.301,0.0913,0.3815
2014-12-01 18.58.41,31.689,48.48,46.301,0.0478,0.3408
2014-12-01 19.58.41,31.999,48.48,46.301,0.0176,0.2874
2014-12-01 20.58.41,31.999,48.48,46.301,0,0.2455
2014-12-01 21.58.41,45.738,51.449,46.507,0,0.1632
2014-12-01 22.58.41,35.771,50.417,46.507,0,0.1606
2014-12-01 23.58.41,36.166,50.617,47.842,0.4946,0.1827
2014-12-02 00.58.41,36.166,50.617,47.842,0.5228,0.1944
2014-12-02 01.58.41,36.166,50.617,47.842,0.4711,0.1969
2014-12-02 02.58.41,36.166,50.617,47.842,0.4247,0.1823
2014-12-02 03.58.41,36.166,50.617,47.842,0.3382,0.1667
2014-12-02 04.58.41,35.328,49.082,47.842,0.3491,0.1804
2014-12-02 05.58.41,34.675,46.977,44.479,0.4251,0.2273
2014-12-02 06.58.41,36.966,47.407,45.18,0.3581,0.2224
2014-12-02 07.58.41,42.607,47.523,45.329,0.258,0.1488
2014-12-02 08.58.41,40.797,46.422,45.18,0.264,0.1129
2014-12-02 09.58.41,46.617,53.42,46.333,0.1713,0.0243
2014-12-02 10.58.41,46.013,53.42,46.511,0.1535,0.0137
2014-12-02 11.58.41,45.983,65.62,46.511,0.1304,0.0014
2014-12-02 12.58.41,49.401,68.661,47.636,0.1115,0
2014-12-02 13.58.41,54.176,69.737,47.842,0.0685,0
2014-12-02 14.58.41,54.176,69.737,48.056,0.0207,0
2014-12-02 15.58.41,54.176,69.737,47.842,0.033,0
2014-12-02 16.58.41,53.939,67.004,47.842,0.0271,0
2014-12-02 17.58.41,53.186,67.004,47.842,0.0331,0
2014-12-02 18.58.41,38.738,67.004,47.842,0.0364,0
2014-12-02 19.58.41,37.984,67.004,47.842,0.0601,0
2014-12-02 20.58.41,37.984,67.004,47.842,0.0852,0
2014-12-02 21.58.41,37.89,67.004,47.842,0.1582,0
2014-12-02 22.58.41,37.89,67.004,47.842,0.1617,0
2014-12-02 23.58.41,74.521,108.329,46.914,0,0
2014-12-03 00.58.41,74.521,108.329,46.914,0,0
2014-12-03 01.58.41,74.521,108.329,46.914,0,0
2014-12-03 02.58.41,74.521,108.329,46.914,0,0
2014-12-03 03.58.41,74.521,108.329,46.914,0,0
2014-12-03 04.58.41,74.521,108.329,46.914,0,0
2014-12-03 05.58.41,74.63,52.694,45.701,0,0
2014-12-03 06.58.40,76.174,67.592,45.285,0,0
2014-12-03 07.58.40,76.174,70.215,44.99,0,0
2014-12-03 08.58.40,76.174,51.726,44.718,0,0
2014-12-03 09.58.40,76.174,50.879,43.783,0,0
2014-12-03 10.58.40,76.035,50.879,43.783,0,0
2014-12-03 11.58.40,76.725,50.943,44.433,0,0
2014-12-03 12.58.40,77.755,53.584,44.433,0,0
2014-12-03 13.58.40,78.479,108.329,45.822,0.0056,0
2014-12-03 14.58.40,80.781,108.329,46.914,0.0446,0
2014-12-03 15.58.40,79.792,110.12,46.914,0.0562,0.0061
2014-12-03 16.58.40,78.268,108.329,46.914,0.0766,0.0142
2014-12-03 17.58.40,76.49,108.329,46.914,0.0707,0.0215
2014-12-03 18.58.40,75.909,108.329,46.914,0.0746,0.0229
2014-12-03 19.58.40,75.909,108.329,46.914,0.1083,0.0309
2014-12-03 20.58.40,75.909,108.329,46.914,0.1407,0.0527
2014-12-03 21.58.40,75.909,108.329,46.914,0.1464,0.0544
2014-12-03 22.58.40,74.521,108.329,46.914,0.1899,0.0802
2014-12-03 23.58.40,75.933,70.015,51.1,0,0.0927
2014-12-04 00.58.40,75.933,70.015,51.1,0,0.0922
2014-12-04 01.58.40,75.933,70.015,51.1,0,0.0802
2014-12-04 02.58.40,75.933,70.015,51.1,0,0.0716
2014-12-04 03.58.40,75.933,70.015,51.1,0,0.0559
2014-12-04 04.58.40,75.933,70.015,51.1,0,0.0418
2014-12-04 05.58.40,75.74,67.821,48.863,0,0.0364
2014-12-04 06.58.40,79.022,66.296,42.898,0,0.0312
2014-12-04 07.58.40,77.308,66.326,33.634,0,0.0255
2014-12-04 08.58.40,78.349,64.314,30.6,0,0.0172
2014-12-04 09.58.40,78.374,65.67,30.6,0,0.0152
2014-12-04 10.58.40,78.691,66.494,30.737,0,0.0212
2014-12-04 11.58.40,80.838,66.678,36.301,0,0.0323
2014-12-04 12.58.40,80.838,68.652,44.965,0,0.0361
2014-12-04 13.58.40,81.34,69.063,45.613,0,0.039
2014-12-04 14.58.40,101.88,70.015,50.802,0,0.0486
2014-12-04 15.58.40,102.757,69.488,51.1,0,0.032
2014-12-04 16.58.40,81.831,69.488,51.1,0,0.0425
2014-12-04 17.58.40,75.385,69.488,51.1,0,0.1035
2014-12-04 18.58.40,70.747,68.19,51.1,0,0.1334
2014-12-04 19.58.40,70.747,67.821,51.1,0,0.1727
2014-12-04 20.58.40,70.747,67.821,51.1,0,0.1881
2014-12-04 21.58.40,70.747,67.821,51.1,0,0.1929
2014-12-04 22.58.40,70.747,67.821,51.1,0,0.2019
2014-12-04 23.58.40,67.763,48.336,46.049,0.3728,0.2163
2014-12-05 00.58.40,66.452,48.336,46.049,0.4905,0.2611
2014-12-05 01.58.40,67.282,48.336,46.049,0.631,0.2835
2014-12-05 02.58.40,67.136,48.336,46.049,0.6237,0.2395
2014-12-05 03.58.40,67.172,48.336,46.049,0.5193,0.2104
2014-12-05 04.58.40,72.255,48.7,46.205,0.4899,0.1855
2014-12-05 05.58.40,87.512,47.929,44.718,0.445,0.1575
2014-12-05 06.58.40,97.333,48.577,46.173,0.4403,0.1436
2014-12-05 07.58.40,77.358,52.694,45.415,0.3935,0.1167
2014-12-05 08.58.40,70.999,51.941,44.718,0.3871,0.1172
2014-12-05 09.58.40,70.92,51.941,44.483,0.3834,0.0727
2014-12-05 10.58.40,68.232,51.072,43.818,0.3262,0.0383
2014-12-05 11.58.40,68.795,51.072,43.818,0.3038,0.0312
2014-12-05 12.58.40,68.795,51.072,44.612,0.2892,0.02
2014-12-05 13.58.40,68.319,51.142,44.718,0.2363,0.0151
2014-12-05 14.58.40,70.009,49.822,46.002,0.2363,0.0277
2014-12-05 15.58.40,69.173,48.336,46.162,0.239,0.048
2014-12-05 16.58.40,69.173,48.336,46.049,0.2475,0.0506
2014-12-05 17.58.40,66.046,48.336,46.049,0.2373,0.0433
2014-12-05 18.58.40,65.105,48.336,46.049,0.2261,0.0372
2014-12-05 19.58.40,65.105,48.336,46.049,0.2388,0.0429
2014-12-05 20.58.40,65.105,48.336,46.049,0.2148,0.0459
2014-12-05 21.58.40,65.105,48.336,46.049,0.2377,0.0602
2014-12-05 22.58.40,65.105,48.336,46.049,0.3076,0.0813
2014-12-05 23.58.40,34.995,43.609,41.619,0.0742,0.0875
2014-12-06 00.58.40,34.995,43.509,41.604,0.1018,0.0977
2014-12-06 01.58.40,34.995,43.509,42.264,0.083,0.099
2014-12-06 02.58.40,34.995,43.509,41.829,0.0525,0.0779
2014-12-06 03.58.40,33.298,43.416,41.604,0.0937,0.1343
2014-12-06 04.58.40,33.298,42.346,41.604,0.1262,0.1715
2014-12-06 05.58.40,33.731,42.346,41.604,0.1664,0.2019
2014-12-06 06.58.40,33.298,43.508,41.604,0.2384,0.2466
2014-12-06 07.58.40,29.392,44.079,41.287,0.2814,0.2819
2014-12-06 08.58.40,26.441,41.878,37.541,0.2673,0.2922
2014-12-06 09.58.40,24.92,41.224,37.541,0.3186,0.3387
2014-12-06 10.58.40,27.119,41.878,37.541,0.2257,0.2543
2014-12-06 11.58.40,33.298,43.184,40.311,0.186,0.2216
2014-12-06 12.58.40,34.995,44.07,41.047,0.1699,0.2239
2014-12-06 13.58.40,36.26,44.522,41.682,0.1631,0.2289
2014-12-06 14.58.40,39.017,45.003,42.909,0.1646,0.2031
2014-12-06 15.58.40,41.56,51.553,42.909,0.1144,0.1702
2014-12-06 16.58.40,37.143,44.936,42.909,0.0725,0.1296
2014-12-06 17.58.40,36.299,44.618,41.604,0.1056,0.1772
2014-12-06 18.58.40,34.995,44.224,41.604,0.1111,0.1865
2014-12-06 19.58.40,33.298,41.878,41.604,0.1678,0.2038
2014-12-06 20.58.40,27.032,41.878,41.604,0.2381,0.268
2014-12-06 21.58.40,27.032,41.878,41.604,0.2593,0.3288
2014-12-06 22.58.40,27.032,41.878,41.604,0.2946,0.3428
2014-12-06 23.58.40,24.132,15.498,13.685,0.4905,0.3327
2014-12-07 00.58.40,23.854,15.498,13.685,0.5554,0.3809
2014-12-07 01.58.40,23.854,15.498,13.685,0.6836,0.4381
2014-12-07 02.58.40,23.854,15.498,13.685,0.7959,0.4885
2014-12-07 03.58.40,23.854,15.498,13.685,0.901,0.5645
2014-12-07 04.58.40,23.854,15.498,13.685,0.9625,0.6568
2014-12-07 05.58.40,23.854,15.498,13.685,0.9822,0.7438
2014-12-07 06.58.40,24.132,15.498,13.685,0.9899,0.8152
2014-12-07 07.58.40,24.132,15.292,13.496,1,0.8515
2014-12-07 08.58.40,24.132,13.484,12.021,1,0.8949
2014-12-07 09.58.40,24.132,13.484,12.021,0.9974,0.8694
2014-12-07 10.58.39,23.854,13.484,12.021,0.9742,0.847
2014-12-07 11.58.39,23.854,13.484,12.021,0.9381,0.8399
2014-12-07 12.58.39,23.854,13.484,12.021,0.9123,0.7853
2014-12-07 13.58.39,24.14,13.646,13.685,0.9048,0.7265
2014-12-07 14.58.39,26.119,15.498,13.685,0.7293,0.5234
2014-12-07 15.58.39,26.45,15.666,13.685,0.5333,0.354
2014-12-07 16.58.39,26.45,15.666,13.685,0.6586,0.3392
2014-12-07 17.58.39,28.501,15.666,13.685,0.6954,0.3016
2014-12-07 18.58.39,30.627,15.666,13.685,0.6882,0.2813
2014-12-07 19.58.39,28.501,15.666,13.685,0.6566,0.2597
2014-12-07 20.58.39,28.667,15.666,13.685,0.6748,0.2643
2014-12-07 21.58.39,31.066,16.038,13.685,0.6004,0.2254
2014-12-07 22.58.39,26.425,16.038,13.685,0.6003,0.2222
2014-12-07 23.58.39,30.214,45.245,55.484,0.1288,0.2159
2014-12-08 00.58.39,30.214,45.245,55.484,0.175,0.2527
2014-12-08 01.58.39,30.214,45.245,55.484,0.1632,0.2407
2014-12-08 02.58.39,30.214,45.245,55.484,0.1323,0.229
2014-12-08 03.58.39,30.704,45.245,55.484,0.152,0.2218
2014-12-08 04.58.39,31.09,45.245,55.484,0.1363,0.2072
2014-12-08 05.58.39,32.406,45.435,53.231,0.1271,0.2011
2014-12-08 06.58.39,34.354,44.372,53.9,0.1364,0.2156
2014-12-08 07.58.39,33.468,41.824,53.962,0.139,0.2051
2014-12-08 08.58.39,31.672,38.829,51.464,0.1256,0.1852
2014-12-08 09.58.39,32.462,39.678,51.464,0.1373,0.167
2014-12-08 10.58.39,33.068,43.101,52.713,0.1094,0.1423
2014-12-08 11.58.39,33.068,43.891,53.392,0.0888,0.1379
2014-12-08 12.58.39,33.068,44.624,54.017,0.09,0.1179
2014-12-08 13.58.39,33.888,45.073,54.608,0.1368,0.143
2014-12-08 14.58.39,35.234,45.368,55.484,0.1598,0.168
2014-12-08 15.58.39,36.074,45.451,56.102,0.1737,0.1656
2014-12-08 16.58.39,37.491,46.138,56.102,0.1872,0.1505
2014-12-08 17.58.39,37.461,46.817,56.102,0.1977,0.152
2014-12-08 18.58.39,35.283,47.181,56.102,0.2122,0.1771
2014-12-08 19.58.39,34.298,47.68,56.102,0.211,0.1917
2014-12-08 20.58.39,35.276,47.68,56.102,0.2089,0.1818
2014-12-08 21.58.39,35.888,47.181,56.102,0.2388,0.1898
2014-12-08 22.58.39,34.963,45.245,55.484,0.2291,0.1955
2014-12-08 23.58.39,34.306,31.904,33.348,0.1014,0.2094
2014-12-09 00.58.39,34.306,31.608,33.348,0.0984,0.2024
2014-12-09 01.58.39,34.306,31.555,33.348,0.0994,0.2077
2014-12-09 02.58.39,34.489,30.769,33.348,0.0429,0.2064
2014-12-09 03.58.39,36.645,33.668,33.348,0.0064,0.1724
2014-12-09 04.58.39,67.153,33.85,33.348,0.0003,0.1641
2014-12-09 05.58.39,69.504,34.01,36.653,0.0062,0.1994
2014-12-09 06.58.39,84.893,43.159,39.025,0,0.1779
2014-12-09 07.58.39,71.924,34.266,38.911,0,0.1637
2014-12-09 08.58.39,37.374,33.804,33.812,0,0.1767
2014-12-09 09.58.39,36.231,33.437,31.184,0,0.1687
2014-12-09 10.58.39,35.018,32.984,31.184,0,0.1608
2014-12-09 11.58.39,33.322,32.523,31.184,0,0.1644
2014-12-09 12.58.39,33.161,28.076,31.184,0,0.1806
2014-12-09 13.58.39,26.853,27.671,33.348,0,0.218
2014-12-09 14.58.39,25.621,26.594,33.348,0,0.2777
2014-12-09 15.58.39,25.401,29.277,33.348,0,0.344
2014-12-09 16.58.39,25.399,29.277,33.348,0,0.3974
2014-12-09 17.58.39,25.355,29.277,33.348,0.003,0.4946
2014-12-09 18.58.39,24.847,29.277,33.348,0.0546,0.6213
2014-12-09 19.58.39,24.847,29.277,33.348,0.1124,0.7431
2014-12-09 20.58.39,24.847,29.277,33.348,0.1997,0.8952
2014-12-09 21.58.39,24.847,29.277,33.348,0.2746,0.9566
