HA production forecast,Realised Balancing Price,System Signal 
0.0029,210.4116147,1
0,42.53625255,1
0,210.4116147,1
0.1023,23.253,1
0.0471,210.4116147,1
0.0657,210.4116147,1
0.0289,32.441,1
0.0787,210.4116147,1
0.106,210.4116147,1
0.0319,42.64442103,1
0.1296,44.368,1
0.1277,210.4116147,1
0.1515,210.4116147,1
0.1637,34.058,1
0.2181,34.058,0
0.2108,210.4116147,1
0.2004,210.4116147,1
0.2571,210.4116147,1
0.1869,210.4116147,1
0.2034,210.4116147,1
0.2892,210.4116147,1
0.2736,210.4116147,1
0.2638,210.4116147,1
0.2328,210.4116147,1
0.309,210.4116147,1
0.3308,210.4116147,1
0.2907,210.4116147,1
0.2725,210.4116147,1
0.2355,210.4116147,1
0.224,210.4116147,1
0.2649,210.4116147,1
0.3023,210.4116147,1
0.2778,34.132,1
0.1871,36.773,1
0.2342,47.416,1
0.215,210.4116147,1
0.1896,42.53625255,1
0.1654,210.4116147,1
0.2332,35.312,1
0.12,30.298,0
0.1817,30.298,0
0.1186,0,0
0.054,37.098,0
0.0513,37.098,1
0.0322,37.098,1
0.0494,36.507,1
0.0151,34.476,0
0,32.6,1
0.0539,31.147,1
0.0744,28.039,1
0,28.039,1
0.0461,28.039,1
0.0519,28.328,1
0.014,42.37399983,1
0.0316,29.625,0
0.094,0,0
0.0508,0,0
0.0722,0,0
0.0913,0,0
0.1841,0,0
0.153,32.322,0
0.1129,30.177,0
0.2306,30.172,0
0.2682,210.4116147,1
0.2543,210.4116147,1
0.2806,210.4116147,1
0.2693,210.4116147,1
0.4213,33.207,0
0.446,33.207,0
0.4022,33.186,0
0.3942,32.806,0
0.3663,32.075,0
0.2221,29.768,0
0.1683,29.768,0
0.1714,30.207,0
0.159,31.022,1
0.144,210.4116147,1
0.0464,210.4116147,1
0.0174,210.4116147,1
0.0552,35.584,1
0.0707,42.42808407,1
0.0414,42.48216831,1
0.0362,210.4116147,1
0.114,210.4116147,1
0.1366,210.4116147,1
0.1395,210.4116147,1
0.1281,35.605,1
0.1512,38.192,0
0.0959,38.192,0
0.0383,38.192,0
0.1156,0,0
0.144,0,0
0.1333,38.648,0
0.1679,36.091,0
0.1181,35.611,1
0.0838,0,0
0.0392,0,0
0,0,0
0,32.235,0
0,32.521,0
0,0,0
0.0117,0,0
0,0,0
0.0644,0,0
0.0177,0,0
0.0433,0,0
0.0088,55.124,0
0.0305,43.922,0
0.0745,41.958,0
0.0306,38.648,0
0.0086,38.648,0
0.0401,35.429,1
0.0703,42.42808407,1
0.0696,35.429,0
0.1084,35.429,0
0.1338,35.429,0
0.0922,35.429,1
0.0446,35.429,1
0.1481,33.085,1
0.1457,31.834,0
0.0521,27.902,0
0,24.653,0
0.013,24.653,0
0.0465,24.653,0
0.002,25.325,1
0.0691,28.865,1
0.0218,32.756,1
0.0609,35.429,0
0.0607,37.924,0
0.0908,51.136,0
0.0584,51.136,0
0.035,49.322,1
0.0919,40.493,1
0.086,38.427,1
0.1322,36.176,1
0.1233,20.48404084,0
0.1232,26.09599655,0
0.1524,37.672,0
0.0948,37.672,0
0.0469,37.672,0
0.0921,37.672,0
0.0016,0,0
0.009,0,0
0.0125,0,0
0,1.022,0
0,0,0
0,0,0
0.0106,0,0
0.0756,0,0
0.0322,0,0
0.0191,34.457,1
0.0309,0,0
0,3.066,0
0,20.48404084,0
0,20.48404084,0
0,20.48404084,0
0,30.58121109,0
0,39.483,0
0.0117,39.197,0
0.0047,0,0
0,3.066,0
0.0157,0,0
0,0,0
0,0,0
0.0138,34.233,0
0,34.182,0
0.0602,37.56,0
0.0488,0,0
0.1658,0,0
0.0033,0,0
0.0368,0,0
0.0826,31.556,0
0.1001,31.556,0
0.1653,32.448,0
0.2509,33.731,0
0.3335,34.182,0
0.3436,25.02440748,0
0.2002,35.034,0
0.3028,43.618,0
0.1775,35.034,0
0.228,34.621,0
0.2733,34.182,0
0.3125,210.4116147,1
0.2608,32.581,0
0.267,210.4116147,1
0.3005,210.4116147,1
0.3835,210.4116147,1
0.3171,32.581,0
0.4352,32.581,0
0.3737,32.695,0
0.5253,33.812,0
0.6304,32.65,0
0.4955,31.029,0
0.3858,30.118,0
0.5555,28.901,0
0.5938,28.901,0
0.7166,28.498,0
0.8932,31.316,0
0.8634,32.281,0
0.9261,1.081276,0
0.6603,1.081276,0
0.5435,46.773,0
0.7688,45.223,0
0.8903,38.25,0
0.8405,37.532,0
0.8261,33.958,0
0.6326,32.581,0
0.6845,36.461,0
0.7908,36.461,0
0.763,36.461,0
0.6268,36.461,0
0.5655,36.461,0
0.5559,36.461,0
0.7431,35.323,0
0.788,35.17,0
0.824,33.852,0
0.7369,32.157,0
0.66,32.238,0
0.4908,32.745,0
0.5218,34.567,0
0.4494,35.779,0
0.4902,35.906,0
0.2639,36.173,0
0.4223,36.461,0
0.5794,38.052,0
0.3986,47.132,0
0.2162,41.767,0
0.3033,42.868,0
0.2875,40.841,0
0.2642,37.817,0
0.3213,36.937,0
0.2521,38.988,0
0.135,210.4116147,1
0.1341,38.988,0
0.1556,38.988,0
0.1437,38.988,0
0.0756,38.988,0
0.0626,38.724,0
0.0395,35.933,0
0,0,0
0,2.044,0
0,0,0
0,0,0
0.0015,3.066,0
0.0142,34.263,0
0.0387,34.502,0
0.075,210.4116147,1
0.1364,37.927,1
0.1493,38.988,1
0.2533,55.609,1
0.1723,55.609,1
0.2005,39.415,1
0.1838,38.988,0
0.1425,38.988,0
0.2044,38.988,0
0.1479,37.755,0
0.1389,37.755,0
0.1106,210.4116147,1
0.1101,37.755,0
0.1115,210.4116147,1
0.0935,210.4116147,1
0.1337,42.64442103,1
0.1453,36.074,1
0.161,35.067,1
0.05,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0.0147,210.4116147,1
0.0035,33.779,1
0,35.26,0
0.0391,210.4116147,1
0.0707,210.4116147,1
0.0311,210.4116147,1
0.0085,210.4116147,1
0.0334,210.4116147,1
0,210.4116147,1
0,41.27767999,1
0,37.906,1
0,1.081276,0
0,2.044,0
0,33.412,0
0,33.415,1
0,33.412,0
0,4.088,0
0,0,0
0,1.022,0
0,32.107,1
0,31.179,1
0,0,0
0,29.934,1
0,0,0
0,0,0
0,1.081276,0
0,7.358790436,0
0,0,0
0,0,0
0,27.74395965,0
0,0,0
0,0,0
0,0,0
0,27.74395965,0
0,33.412,0
0,32.194,1
0,25.02440748,0
0,30.62127349,0
0,32.194,1
0,30.62127349,0
0,15.95879222,0
0,1.022,0
0,0,0
0,0,0
0,1.022,0
0,0,0
0,0,0
0,1.022,0
0,1.022,0
0,1.081276,0
0.0035,24.449,0
0.0047,27.84411565,0
0,3.066,0
0,0,0
0.0461,30.62127349,0
0.0123,29.06601885,0
0.0084,30.62127349,0
0.0017,33.747,0
0,33.082,1
0,34.981,0
0,26.09599655,0
0,34.981,0
0,34.981,0
0,30.62127349,0
0,30.62127349,0
0,30.40093029,0
0,30.62127349,0
0,0,0
0,0,0
0.0396,0,0
0.038,0,0
0.0711,0,0
0.0464,0,0
0.0821,0,0
0.0486,0,0
0.0564,36.439,0
0.0885,37.414,0
0.0137,37.211,0
0.1422,46.158,0
0.1126,36.623,0
0.1451,210.4116147,1
0.2026,210.4116147,1
0.0589,34.981,1
0.0571,35.284,0
0.0068,35.284,0
0.0096,1.022,0
0,0,0
0.0001,35.284,0
0,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0.0684,210.4116147,1
0.0732,210.4116147,1
0.03,210.4116147,1
0.0081,210.4116147,1
0,35.727,1
0.0586,210.4116147,1
0.0213,210.4116147,1
0.0224,50.926,1
0.0042,210.4116147,1
0.0026,210.4116147,1
0.0345,210.4116147,1
0.0287,210.4116147,1
0.0795,210.4116147,1
0.02,41.27767999,1
0,5.11,0
0.0108,5.11,0
0.0332,33.582,0
0.0426,0,0
0.0609,2.044,0
0,3.066,0
0.0224,32.983,0
0,4.088,0
0,32.048,0
0.0498,22.238,0
0.1344,30.58121109,1
0.0483,15.032,1
0.1411,14.891,1
0.1323,42.42808407,1
0.1708,210.4116147,1
0.1415,210.4116147,1
0.0956,42.48216831,1
0.08,210.4116147,1
0.076,210.4116147,1
0.0338,210.4116147,1
0.095,34.505,0
0.2003,33.048,0
0.1104,32.386,0
0.0457,32.386,0
0.0576,32.803,0
0.0101,32.803,0
0.0063,32.803,0
0.0383,210.4116147,1
0.0609,32.803,0
0.0453,32.803,0
0.0535,32.803,0
0.0613,33.809,0
0.0566,33.579,0
0.1325,33.694,0
0.0463,34.367,0
0.0377,34.434,0
0.0902,42.72554739,1
0.023,210.4116147,1
0.0382,210.4116147,1
0,210.4116147,1
0.0136,210.4116147,1
0,210.4116147,1
0.0164,210.4116147,1
0.0091,210.4116147,1
0.0157,210.4116147,1
0.0349,210.4116147,1
0.0555,210.4116147,1
0.0886,37.623,1
0.0055,37.069,1
0.0447,35.713,1
0.0282,35.713,1
0.0366,35.713,1
0,35.713,1
0,35.713,1
0,34.565,1
0,37.661,1
0,210.4116147,1
0.0105,32.409,1
0,31.81,1
0,42.48216831,1
0,32.138,1
0,32.618,1
0,33.198,1
0,34.524,1
0,38.122,1
0,45.431,1
0.02,210.4116147,1
0.0153,210.4116147,1
0.1,42.42808407,1
0.1178,35.502,0
0.1746,34.058,0
0.2367,33.198,0
0.0983,210.4116147,1
0.1229,210.4116147,1
0.1716,210.4116147,1
0.166,210.4116147,1
0.1527,210.4116147,1
0.2194,31.933,0
0.2398,31.933,0
0.135,31.411,1
0.107,30.893,1
0.0583,29.263,1
0.0423,210.4116147,1
0.041,42.37399983,1
0.0313,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0.0492,210.4116147,1
0.1289,210.4116147,1
0.2008,210.4116147,1
0.282,210.4116147,1
0.1964,210.4116147,1
0.37,210.4116147,1
0.2601,210.4116147,1
0.334,210.4116147,1
0.1604,33.35,0
0.2461,33.35,0
0.2967,0,0
0.1576,0,0
0.0988,33.35,0
0.1022,0,0
0.0527,0,0
0.0128,0,0
0.0115,31.262,0
0.0141,29.984,1
0.083,29.988,1
0.0154,30.257,1
0.0453,0,0
0.076,0,0
0,0,0
0.0186,0,0
0.0121,34.56,0
0,42.977,1
0,48.501,0
0,48.501,0
0,48.135,0
0,42.977,0
0,38.247,0
0,36.069,0
0,210.4116147,1
0.0516,210.4116147,1
0.0374,210.4116147,1
0.1357,210.4116147,1
0.0064,210.4116147,1
0.2068,210.4116147,1
0.2476,36.806,0
0.0592,0,0
0.0019,36.035,0
0,33.517,0
0,41.27767999,1
0,32.882,0
0,32.882,1
0,32.882,1
0,34.355,1
0,35.49,1
0.0089,210.4116147,1
0.0844,36.806,1
0.2069,210.4116147,1
0.1551,210.4116147,1
0.1563,210.4116147,1
0.2191,210.4116147,1
0.115,36.806,1
0.068,36.806,1
0.0785,1.081276,0
0.1366,0,0
0.108,0,0
0.0814,0,0
0.1271,0,0
0.0848,34.209,0
0.0566,36.85,0
0.0757,37.512,0
0.1088,0,0
0.1241,0,0
0.0302,0,0
0.0149,0,0
0.0297,0,0
0.004,0,0
0,0,0
0,0,0
0.0455,0,0
0,0,0
0,0,0
0,0,0
0.0332,1.081276,0
0,1.081276,0
0,7.154,0
0,41.062,0
0,34.27,0
0,34.241,0
0,33.581,1
0,33.581,1
0,210.4116147,1
0.0316,210.4116147,1
0.0916,210.4116147,1
0.1089,210.4116147,1
0.1573,210.4116147,1
0.1482,210.4116147,1
0.1402,210.4116147,1
0.2411,210.4116147,1
0.1812,14.381,0
0.1741,14.381,0
0.3652,14.794,0
0.445,23.836,0
0.3738,33.011,0
0.37,33.787,0
0.4244,34.825,0
0.3414,34.527,0
0.3853,35.756,0
0.3761,210.4116147,1
0.3997,32.852,0
0.4232,32.852,0
0.3391,210.4116147,1
0.5133,210.4116147,1
0.4633,210.4116147,1
0.368,210.4116147,1
0.3228,210.4116147,1
0.3935,210.4116147,1
0.4201,210.4116147,1
0.5082,35.095,0
0.6411,34.396,0
0.7723,31.645,0
0.2684,31.193,0
0.3638,31.193,0
0.385,210.4116147,1
0.3992,210.4116147,1
0.3662,210.4116147,1
0.3066,210.4116147,1
0.3349,37.84,0
0.2527,41.556,0
0.2153,48.632,0
0.2092,49.043,0
0.2426,49.034,0
0.2613,41.556,0
0.243,30.46102389,0
0.2235,35.571,0
0.1822,38.02,0
0.278,38.02,1
0.1305,38.02,1
0.1024,38.02,0
0.1039,38.02,0
0.055,0,0
0.1035,0,0
0.0422,0,0
0.0098,0,0
0,0,0
0.0355,0,0
0,0,0
0,34.876,0
0,35.324,1
0,36.997,1
0,37.676,1
0,38.02,1
0,54.228,0
0,55.293,0
0,20.48404084,0
0,39.317,1
0.0102,38.02,1
0,38.02,1
0.0164,38.02,1
0.0682,35.74,1
0.0034,33.731,0
0,33.412,0
0,33.349,1
0,33.349,1
0,33.349,0
0.035,33.349,0
0.033,32.973,0
0.0328,210.4116147,1
0.0624,210.4116147,1
0.0443,27.84411565,1
0.0991,30.62127349,1
0.1587,210.4116147,1
0.11,210.4116147,1
0.1385,30.58121109,1
0.2325,30.58121109,1
0.2346,33.283,1
0.23,210.4116147,1
0.1594,35.937,0
0.1848,34.374,0
0.0813,33.378,1
0.1151,33.283,1
0.2192,210.4116147,1
0.207,42.48216831,1
0.0731,25.222,0
0.0722,0,0
0.0213,0,0
0,1.081276,0
0,25.034,0
0,25.034,0
0,0,0
0,0,0
0,1.022,0
0,1.022,0
0,0,0
0,14.684,0
0,1.022,0
0,1.022,0
0.0501,0,0
0.0619,0,0
0.1953,1.081276,0
0.3254,30.62127349,0
0.3743,35.366,0
0.3413,35.277,0
0.3841,35.276,0
0.3502,35.112,0
0.5723,3.066,0
0.4681,32.57,0
0.3517,32.221,0
0.3257,32.221,0
0.233,32.221,0
0.1822,32.221,0
0.222,32.221,0
0.0759,32.221,0
0.0125,32.5,0
0,29.895,0
0,28.734,0
0,25.02440748,0
0,24.107,0
0,24.107,0
0,30.62127349,1
0,42.54526659,1
0,34.004,1
0,35.172,1
0,37.513,0
0,25.02440748,0
0,3.066,0
0,0,0
0,46.877,0
0,37.513,0
0.0065,34.813,0
0.0668,33.819,0
0.1548,210.4116147,1
0.1209,210.4116147,1
0.2678,210.4116147,1
0.2281,210.4116147,1
0.3141,210.4116147,1
0.4084,33.028,1
0.3806,33.176,1
0.4406,42.37399983,1
0.4061,210.4116147,1
0.4072,210.4116147,1
0.4268,210.4116147,1
0.3878,210.4116147,1
0.2269,29.526,0
0.2437,29.526,0
0.3531,29.526,1
0.2959,33.088,1
0.1619,42.42808407,1
0.1372,34.871,0
0.1575,41.5,0
0.131,35.411,0
0.0924,35.411,0
0.1229,3.066,0
0.0576,0,0
0.0369,37.97,0
0.0783,38.366,1
0.02,38.366,1
0.0106,38.366,1
0.0744,38.366,0
0.0107,38.366,1
0.0054,38.366,1
0.0158,36.53,0
0,35.143,0
0,34.607,0
0,33.575,1
0,33.047,0
0.0071,32.938,1
0.0426,32.938,0
0.0772,33.276,0
0.0325,34.241,1
0.1405,210.4116147,1
0.0624,210.4116147,1
0.1658,210.4116147,1
0.125,48.015,1
0.1524,210.4116147,1
0.2282,34.058,1
0.1593,210.4116147,1
0.2399,210.4116147,1
0.3504,210.4116147,1
0.3498,33.531,0
0.3674,33.531,0
0.321,42.53625255,1
0.2761,210.4116147,1
0.2132,210.4116147,1
0.1142,42.48216831,1
0.1553,34.558,1
0.0604,42.53625255,1
0.0717,36.847,1
0.0878,34.231,0
0.0045,4.088,0
0.0064,0,0
0.0042,34.911,0
0,37.452,0
0,38.292,0
0.0113,38.637,0
0,43.711,1
0,54.079,1
0,53.037,1
0,48.396,1
0,48.396,0
0,0,0
0.0778,0,0
0.0045,37.185,0
0.0902,36.088,1
0.0321,210.4116147,1
0.1121,210.4116147,1
0.0036,210.4116147,1
0.0184,210.4116147,1
0.0096,210.4116147,1
0.0017,210.4116147,1
0.0331,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0,33.589,1
0,42.48216831,1
0,210.4116147,1
0,42.48216831,1
0,42.64442103,1
0,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0.0719,210.4116147,1
0.0226,34.289,1
0.0556,32.806,1
0.0844,32.806,1
0.0701,32.806,1
0.0816,210.4116147,1
0.1304,210.4116147,1
0.1129,32.812,1
0.184,35.748,1
0.1494,42.48216831,1
0.1925,33.799,0
0.1881,33.235,0
0.2228,33.02,0
0.1558,32.531,1
0.1379,42.48216831,1
0.0913,42.37399983,1
0.1248,30.712,1
0.0787,30.712,1
0.118,31.191,0
0.2061,33.2,0
0.11,36.179,0
0.1768,34.433,0
0.1853,210.4116147,1
0.2822,210.4116147,1
0.4116,210.4116147,1
0.2863,210.4116147,1
0.2823,31.825,0
0.3174,31.825,0
0.2825,31.825,0
0.2008,31.825,0
0.2318,31.825,0
0.2082,210.4116147,1
0.2181,210.4116147,1
0.2256,32.453,0
0.4233,31.575,0
0.3589,31.169,0
0.3654,31.169,0
0.2876,31.169,0
0.2772,31.812,0
0.1749,0,0
0.3421,0,0
0.3139,0,0
0.1487,0,0
0.1538,0,0
0.2058,0,0
0.138,0,0
0.1914,47.381,0
0.1753,41.606,1
0.1859,41.27767999,1
0.2212,34.553,1
0.1718,36.264,0
0.2233,36.264,0
0.1695,36.264,0
0.2224,38.12534023,1
0.1305,0,0
0.1204,0,0
0.2017,0,0
0.0935,0,0
0.1974,37.366,0
0.2229,35.084,0
0.0737,34.905,0
0.0831,35.89,1
0.1317,35.358,0
0.1345,0,0
0.2189,1.022,0
0.2147,0,0
0.1547,0,0
0.1349,1.081276,0
0.0574,1.081276,0
0.1639,0,0
0.1168,0,0
0.1665,1.081276,0
0.1717,36.264,0
0.1921,36.264,1
0.183,0,0
0.1571,0,0
0.1296,33.137,0
0.1698,32.676,0
0.2133,32.676,1
0.1396,32.676,1
0.2528,210.4116147,1
0.2199,210.4116147,1
0.3997,210.4116147,1
0.5291,210.4116147,1
0.4395,30.72,0
0.5494,30.042,0
0.6022,30.042,0
0.9186,31.433,0
0.3688,32.787,0
0.3095,32.807,0
0.3216,33.626,1
0.3544,210.4116147,1
0.3132,44.938,1
0.2867,33.694,1
0.2086,33.434,0
0.2666,33.05,0
0.3311,32.676,1
0.2782,32.676,1
0.279,31.408,0
0.3678,31.408,0
0.3107,31.408,0
0.4072,31.408,0
0.3936,31.408,0
0.2908,31.786,0
0.3776,35.216,0
0.4618,31.932,0
0.6105,31.034,0
0.7392,30.09,0
0.5001,1.081276,0
0.5601,0,0
0.5533,0,0
0.7162,0,0
0.7787,30.849,0
0.8078,25.02440748,0
0.8128,0,0
0.6614,0,0
0.6332,3.066,0
0.5846,1.081276,0
0.4501,37.405,0
0.5415,1.081276,0
0.5083,1.081276,0
0.4176,32.938,0
0.4138,210.4116147,1
0.3284,210.4116147,1
0.2284,210.4116147,1
0.2143,210.4116147,1
0.2166,210.4116147,1
0.2094,210.4116147,1
0.1245,36.756,0
0.1187,37.054,0
0.1761,33.629,0
0.1996,30.902,1
0.4622,30.661,0
0.3912,210.4116147,1
0.3608,30.262,0
0.4377,31.078,0
0.4199,31.078,0
0.3523,32.065,0
0.2657,210.4116147,1
0.31,210.4116147,1
0.3855,210.4116147,1
0.5165,34.322,0
0.4455,33.453,0
0.4566,210.4116147,1
0.3649,210.4116147,1
0.4161,210.4116147,1
0.3482,30.517,0
0.3685,30.517,0
0.3275,30.517,0
0.411,30.517,0
0.4367,30.517,0
0.7145,30.517,0
0.7868,210.4116147,1
0.6425,32.942,0
0.6459,28.643,0
0.7236,210.4116147,1
0.6343,210.4116147,1
0.6088,210.4116147,1
0.8174,210.4116147,1
0.8191,210.4116147,1
0.8623,210.4116147,1
0.9008,210.4116147,1
0.9428,210.4116147,1
0.4992,210.4116147,1
0.5351,210.4116147,1
0.4621,210.4116147,1
0.5348,210.4116147,1
0.479,210.4116147,1
0.4568,210.4116147,1
0.4344,210.4116147,1
0.5554,34.152,0
0.4024,34.152,0
0.3169,34.152,0
0.4911,34.152,0
0.3551,210.4116147,1
0.397,210.4116147,1
0.3301,210.4116147,1
0.2768,210.4116147,1
0.4834,210.4116147,1
0.8031,28.481,0
0.4918,26.216,0
0.5998,21.945,0
0.4355,21.915,0
0.656,21.915,0
0.5215,23.489,0
0.7214,28.026,0
0.6595,34.152,0
0.4654,35.844,0
0.4548,49.74,0
0.4078,36.347,0
0.2383,3.066,0
0.1684,0,0
0.2017,0,0
0.1531,35.892,0
0.1268,25.511,1
0.0308,33.412,1
0.0766,33.412,1
0.0637,33.412,1
0.0272,210.4116147,1
0.05,42.53625255,1
0.0011,210.4116147,1
0.0132,210.4116147,1
0.0339,210.4116147,1
0.047,210.4116147,1
0.1474,210.4116147,1
0.0671,210.4116147,1
0.0615,210.4116147,1
0.1128,210.4116147,1
0.0424,210.4116147,1
0.0234,25.313,0
0.0915,30.58121109,1
0.1932,210.4116147,1
0.289,210.4116147,1
0.2368,210.4116147,1
0.2954,210.4116147,1
0.3205,210.4116147,1
0.2829,210.4116147,1
0.3951,210.4116147,1
0.3149,31.088,0
0.3118,31.088,0
0.1554,31.088,0
0.1981,31.088,1
0.2352,31.212,0
0.2295,31.352,0
0.2087,33.375,0
0.3392,210.4116147,1
0.2196,210.4116147,1
0.1345,210.4116147,1
0.2101,210.4116147,1
0.2432,210.4116147,1
0.2221,210.4116147,1
0.2011,29.319,0
0.2458,32.448,0
0.1967,33.283,0
0.2241,35.03,0
0.3778,210.4116147,1
0.2575,210.4116147,1
0.3508,34.236,0
0.2889,210.4116147,1
0.2858,33.419,0
0.3427,32.018,0
0.3518,31.212,0
0.2858,210.4116147,1
0.3322,210.4116147,1
0.3752,210.4116147,1
0.3453,210.4116147,1
0.3976,210.4116147,1
0.327,210.4116147,1
0.5701,210.4116147,1
0.6836,210.4116147,1
0.6402,210.4116147,1
0.6028,210.4116147,1
0.5764,210.4116147,1
0.4988,210.4116147,1
0.5126,210.4116147,1
0.3031,210.4116147,1
0.2006,42.42808407,1
0.1672,210.4116147,1
0.1451,210.4116147,1
0.212,32.475,1
0.1676,42.64442103,1
0.1549,34.034,1
0.1476,32.32,1
0.2124,30.883,0
0.2509,30.883,1
0.188,30.883,1
0.2929,2.044,0
0.2378,1.022,0
0.1892,1.022,0
0.1309,32.254,0
0.1889,32.254,0
0.15,32.254,0
0.1254,34.034,1
0.2442,210.4116147,1
0.177,43.939,1
0.2163,34.609,0
0.3859,32.254,1
0.2745,32.254,1
0.3245,32.402,1
0.3164,32.7,0
0.157,32.595,0
0.2491,33.117,0
0.1989,0,0
0.157,0,0
0.1714,0,0
0.1287,1.081276,0
0.1275,7.358790436,0
0.1163,35.411,0
0.1877,35.11,0
0.1805,33.559,0
0.1659,32.912,0
0.1161,32.912,0
0.0918,32.912,0
0.1757,32.912,0
0.1614,34.829,0
0.1969,35.513,0
0.1813,43.97,0
0.0712,40.186,0
0.0756,2.044,0
0.1956,0,0
0.172,0,0
0.1482,0,0
0.1199,1.022,0
0.1122,0,0
0.1911,0,0
0.36,0,0
0.2069,3.066,0
0.2517,33.329,0
0.1577,34.034,0
0.2404,31.778,0
0.2503,0,0
0.3114,0,0
0.4978,0,0
0.5954,30.945,0
0.588,21.193,0
0.7798,210.4116147,1
0.6369,21.193,0
0.9128,21.193,0
0.9688,21.193,0
0.9304,21.193,0
0.6674,20.757,0
0.8696,27.535,0
0.5384,20.555,0
0.519,14.395,0
0.3007,0,0
0.3744,13.639,0
0.2872,13.639,0
0.3189,0,0
0.2293,0,0
0.2259,0,0
0.2383,0,0
0.2353,0,0
0.2737,1.022,0
0.2506,0,0
0.2505,30.867,0
0.2178,30.49,0
0.2443,29.031,0
0.2712,23.991,0
0.4329,210.4116147,1
0.3747,210.4116147,1
0.6568,210.4116147,1
0.4078,210.4116147,1
0.5969,210.4116147,1
0.402,210.4116147,1
0.4269,210.4116147,1
0.4373,210.4116147,1
0.6261,210.4116147,1
0.6517,23.301,1
0.537,210.4116147,1
0.3845,210.4116147,1
0.5851,210.4116147,1
0.6474,210.4116147,1
0.5526,210.4116147,1
0.314,210.4116147,1
0.3765,210.4116147,1
0.2805,33.944,0
0.279,43.48,0
0.2401,33.923,0
0.2211,210.4116147,1
0.3281,210.4116147,1
0.2835,210.4116147,1
0.189,210.4116147,1
0.1514,28.754,1
0.161,28.754,0
0.1499,28.754,1
0.1201,210.4116147,1
0.1555,210.4116147,1
0.2492,210.4116147,1
0.1657,210.4116147,1
0.2263,28.354,0
0.1502,22.318,0
0.2466,14.367,0
0.3265,14.181,0
0.3912,14.181,0
0.2343,14.367,0
0.2584,14.526,0
0.1793,14.7,0
0.1266,23.954,0
0.1521,28.354,1
0.2226,30.831,1
0.2366,210.4116147,1
0.2896,210.4116147,1
0.2308,38.088,0
0.2583,32.167,0
0.1647,30.411,0
0.2411,28.394,0
0.3184,31.287,0
0.4595,31.287,0
0.5081,31.287,0
0.6233,210.4116147,1
0.5876,210.4116147,1
0.3821,31.423,0
0.3792,33.694,0
0.3695,36.965,0
0.2755,32.387,0
0.2996,28.093,0
0.317,26.182,0
0.3695,26.182,0
0.3285,210.4116147,1
0.3385,210.4116147,1
0.2768,28.674,1
0.2282,210.4116147,1
0.312,42.42808407,1
0.2627,35.789,0
0.0947,40.187,0
0.1694,0,0
0.1761,34.034,0
0.1941,32.743,0
0.2517,31.663,0
0.2527,31.663,0
0.2643,31.663,0
0.2328,31.663,0
0.3359,31.663,0
0.3256,31.663,0
0.3062,31.663,0
0.2496,32.012,0
0.2479,33.372,0
0.1692,34.985,0
0.3144,34.158,0
0.2442,32.547,0
0.1597,31.345,0
0.2422,27.996,0
0.1315,28.034,0
0.1128,32.245,0
0.1007,33.339,0
0.1754,1.081276,0
0.2325,35.159,0
0.1989,36.843,0
0.254,38.782,0
0.2959,35.745,0
0.37,35.411,0
0.2709,210.4116147,1
0.3877,210.4116147,1
0.3882,210.4116147,1
0.475,32.697,0
0.3643,32.697,0
0.4566,32.697,0
0.3538,32.697,0
0.4891,32.697,0
0.4703,32.697,0
0.3805,210.4116147,1
0.5917,42.112,0
0.9125,34.605,0
0.8374,32.921,0
0.4556,32.243,0
0.5656,32.243,0
0.5286,32.338,0
0.6058,210.4116147,1
0.7262,32.875,1
0.4642,210.4116147,1
0.4618,210.4116147,1
0.5704,210.4116147,1
0.4647,210.4116147,1
0.3373,210.4116147,1
0.4116,210.4116147,1
0.2849,210.4116147,1
0.3507,210.4116147,1
0.3878,210.4116147,1
0.4178,33.493,1
0.4023,42.53625255,1
0.3389,42.37399983,1
0.3958,210.4116147,1
0.3352,210.4116147,1
0.3085,210.4116147,1
0.2107,46.148,1
0.1949,210.4116147,1
0.2338,34.194,1
0.1973,210.4116147,1
0.1079,33.879,0
0.1628,0,0
0.2666,0,0
0.0897,0,0
0.1331,0,0
0.141,0,0
0.1412,1.081276,0
0.1266,50.02,0
0.2132,50.02,0
0.1355,39.634,0
0.1042,39.16,0
0.1172,36.897,0
0.0652,35.07,0
0.0914,35.07,0
0.0104,34.017,0
0.0225,210.4116147,1
0.0014,210.4116147,1
0,210.4116147,1
0,210.4116147,1
0,34.017,0
0,210.4116147,1
0.0849,210.4116147,1
0,210.4116147,1
0.0558,36.003,0
0.0665,33.248,0
0.0528,33.243,0
0.0593,210.4116147,1
0.0851,33.328,0
0.1048,210.4116147,1
0.3206,210.4116147,1
0.2949,210.4116147,1
0.3178,210.4116147,1
0.4196,210.4116147,1
0.3884,210.4116147,1
0.2759,210.4116147,1
0.2473,210.4116147,1
0.1964,210.4116147,1
0.3125,210.4116147,1
0.2844,7.358790436,0
0.3343,6.132,0
