time,Measurement,DA_1,DA_2,DA_3
1/6/2021 3:30,0.52,0.3409,0.7649625,0.647775
1/6/2021 3:45,0.5016,0.3375,0.7846875,0.668325
1/6/2021 4:00,0.5451,0.335225,0.8481,0.6836625
1/6/2021 4:15,0.6427,0.331075,0.8387,0.7076875
1/6/2021 4:30,0.579,0.326925,0.8293,0.7317125
1/6/2021 4:45,0.6787,0.322775,0.8199,0.7557375
1/6/2021 5:00,0.5541,0.3246625,0.791375,0.7924
1/6/2021 5:15,0.5424,0.3164875,0.794725,0.808
1/6/2021 5:30,0.5297,0.3083125,0.798075,0.8236
1/6/2021 5:45,0.5945,0.3001375,0.801425,0.8392
1/6/2021 6:00,0.6367,0.2962,0.81355,0.865075
1/6/2021 6:15,0.5331,0.2852,0.81105,0.873825
1/6/2021 6:30,0.5012,0.2742,0.80855,0.882575
1/6/2021 6:45,0.5411,0.2632,0.80605,0.891325
1/6/2021 7:00,0.4543,0.2425625,0.81045,0.9023625
1/6/2021 7:15,0.4808,0.2379875,0.80335,0.9095875
1/6/2021 7:30,0.6433,0.2334125,0.79625,0.9168125
1/6/2021 7:45,0.606,0.2288375,0.78915,0.9240375
1/6/2021 8:00,0.6626,0.2237,0.7561375,0.940075
1/6/2021 8:15,0.5896,0.2195,0.7663125,0.941425
1/6/2021 8:30,0.5313,0.2153,0.7764875,0.942775
1/6/2021 8:45,0.5238,0.2111,0.7866625,0.944125
1/6/2021 9:00,0.4793,0.209975,0.7802625,0.9600625
1/6/2021 9:15,0.5135,0.203725,0.8014875,0.9516875
1/6/2021 9:30,0.5225,0.197475,0.8227125,0.9433125
1/6/2021 9:45,0.6053,0.191225,0.8439375,0.9349375
1/6/2021 10:00,0.6295,0.1823125,0.8689125,0.9015125
1/6/2021 10:15,0.5377,0.1778375,0.8876375,0.9098375
1/6/2021 10:30,0.5572,0.1733625,0.9063625,0.9181625
1/6/2021 10:45,0.6076,0.1688875,0.9250875,0.9264875
1/6/2021 11:00,0.5215,0.1554125,0.963875,0.942275
1/6/2021 11:15,0.5354,0.1569375,0.969225,0.945625
1/6/2021 11:30,0.5444,0.1584625,0.974575,0.948975
1/6/2021 11:45,0.4947,0.1599875,0.979925,0.952325
1/6/2021 12:00,0.5795,0.1698,0.9952875,0.95545
1/6/2021 12:15,0.6127,0.1658,0.9939625,0.95895
1/6/2021 12:30,0.6256,0.1618,0.9926375,0.96245
1/6/2021 12:45,0.6636,0.1578,0.9913125,0.96595
1/6/2021 13:00,0.5653,0.1464125,0.9965875,0.9727125
1/6/2021 13:15,0.5112,0.1473375,0.9908625,0.9740375
1/6/2021 13:30,0.5596,0.1482625,0.9851375,0.9753625
1/6/2021 13:45,0.5933,0.1491875,0.9794125,0.9766875
1/6/2021 14:00,0.6456,0.1445625,0.9680625,0.977825
1/6/2021 14:15,0.5808,0.1491875,0.9660875,0.979275
1/6/2021 14:30,0.562,0.1538125,0.9641125,0.980725
1/6/2021 14:45,0.4947,0.1584375,0.9621375,0.982175
1/6/2021 15:00,0.5072,0.170225,0.971675,0.98145
1/6/2021 15:15,0.5116,0.170075,0.962025,0.98435
1/6/2021 15:30,0.5745,0.169925,0.952375,0.98725
1/6/2021 15:45,0.6299,0.169775,0.942725,0.99015
1/6/2021 16:00,0.6922,0.1703,0.9261375,0.9974
1/6/2021 16:15,0.6193,0.1697,0.9211125,0.9974
1/6/2021 16:30,0.5752,0.1691,0.9160875,0.9974
1/6/2021 16:45,0.6179,0.1685,0.9110625,0.9974
1/6/2021 17:00,0.6093,0.1682,0.9250875,0.99725
1/6/2021 17:15,0.5805,0.1674,0.9073625,0.99735
1/6/2021 17:30,0.5836,0.1666,0.8896375,0.99745
1/6/2021 17:45,0.4938,0.1658,0.8719125,0.99755
1/6/2021 18:00,0.4705,0.147,0.867875,0.99705
1/6/2021 18:15,0.503,0.1582,0.841025,0.99755
1/6/2021 18:30,0.4991,0.1694,0.814175,0.99805
1/6/2021 18:45,0.4867,0.1806,0.787325,0.99855
1/6/2021 19:00,0.4093,0.2141125,0.7632125,1
1/6/2021 19:15,0.4991,0.2104375,0.7345375,1
1/6/2021 19:30,0.4856,0.2067625,0.7058625,0.9992875
1/6/2021 19:45,0.357,0.2030875,0.6771875,0.9982625
1/6/2021 20:00,0.4722,0.196825,0.6301,1
1/6/2021 20:15,0.6189,0.194875,0.6137,0.9973625
1/6/2021 20:30,0.6872,0.192925,0.5973,0.9940375
1/6/2021 20:45,0.7114,0.190975,0.5809,0.9907125
1/6/2021 21:00,0.5792,0.179275,0.531125,0.9959375
1/6/2021 21:15,0.5403,0.183825,0.536975,0.9869125
1/6/2021 21:30,0.541,0.188375,0.542825,0.9778875
1/6/2021 21:45,0.5517,0.192925,0.548675,0.9688625
1/6/2021 22:00,0.5593,0.2109375,0.5939375,0.9589375
1/6/2021 22:15,0.4934,0.2065125,0.5735125,0.9505125
1/6/2021 22:30,0.5381,0.2020875,0.5530875,0.9420875
1/6/2021 22:45,0.5638,0.1976625,0.5326625,0.9336625
1/6/2021 23:00,0.5744,0.0896625,0.53785,1
1/6/2021 23:15,0.4636,0.1542875,0.50035,1
1/6/2021 23:30,0.4396,0.2189125,0.46285,0.82315
1/6/2021 23:45,0.4202,0.2835375,0.42535,0.64425
1/7/2021 0:00,0.4625,0.4518125,0.2996875,0.205925
1/7/2021 0:15,0.5719,0.4473375,0.3209625,0.199975
1/7/2021 0:30,0.6145,0.4428625,0.3422375,0.194025
1/7/2021 0:45,0.5885,0.4383875,0.3635125,0.188075
1/7/2021 1:00,0.4823,0.4546875,0.426825,0.1756375
1/7/2021 1:15,0.4585,0.4363625,0.420075,0.1740125
1/7/2021 1:30,0.3667,0.4180375,0.413325,0.1723875
1/7/2021 1:45,0.3572,0.3997125,0.406575,0.1707625
1/7/2021 2:00,0.3686,0.3716375,0.386175,0.1748375
1/7/2021 2:15,0.3624,0.3598125,0.388525,0.1694125
1/7/2021 2:30,0.3741,0.3479875,0.390875,0.1639875
1/7/2021 2:45,0.367,0.3361625,0.393225,0.1585625
1/7/2021 3:00,0.3973,0.308475,0.4043125,0.1575625
1/7/2021 3:15,0.3407,0.307225,0.4008375,0.1491875
1/7/2021 3:30,0.3795,0.305975,0.3973625,0.1408125
1/7/2021 3:45,0.3674,0.304725,0.3938875,0.1324375
1/7/2021 4:00,0.375,0.3101875,0.3968625,0.1073375
1/7/2021 4:15,0.3205,0.3044625,0.3890875,0.1101125
1/7/2021 4:30,0.3444,0.2987375,0.3813125,0.1128875
1/7/2021 4:45,0.3383,0.2930125,0.3735375,0.1156625
1/7/2021 5:00,0.3345,0.2769375,0.3382,0.1164875
1/7/2021 5:15,0.2686,0.2781125,0.3488,0.1205625
1/7/2021 5:30,0.3112,0.2792875,0.3594,0.1246375
1/7/2021 5:45,0.324,0.2804625,0.37,0.1287125
1/7/2021 6:00,0.3055,0.2605625,0.3934625,0.1423875
1/7/2021 6:15,0.3303,0.2757875,0.3954875,0.1400625
1/7/2021 6:30,0.2897,0.2910125,0.3975125,0.1377375
1/7/2021 6:45,0.269,0.3062375,0.3995375,0.1354125
1/7/2021 7:00,0.2397,0.3341,0.433175,0.14145
1/7/2021 7:15,0.2856,0.3409,0.414125,0.13355
1/7/2021 7:30,0.219,0.3477,0.395075,0.12565
1/7/2021 7:45,0.2525,0.3545,0.376025,0.11775
1/7/2021 8:00,0.3135,0.37015,0.32945,0.1098125
1/7/2021 8:15,0.3053,0.37105,0.32875,0.1019375
1/7/2021 8:30,0.3629,0.37195,0.32805,0.0940625
1/7/2021 8:45,0.3277,0.37285,0.32735,0.0861875
1/7/2021 9:00,0.3123,0.3964375,0.32755,0.0654875
1/7/2021 9:15,0.2416,0.3822125,0.32625,0.0661625
1/7/2021 9:30,0.2626,0.3679875,0.32495,0.0668375
1/7/2021 9:45,0.2315,0.3537625,0.32365,0.0675125
1/7/2021 10:00,0.2137,0.3152375,0.3153,0.062225
1/7/2021 10:15,0.2221,0.3172125,0.3187,0.066875
1/7/2021 10:30,0.2471,0.3191875,0.3221,0.071525
1/7/2021 10:45,0.2332,0.3211625,0.3255,0.076175
1/7/2021 11:00,0.2183,0.3429,0.334075,0.0936875
1/7/2021 11:15,0.194,0.3317,0.334025,0.0897625
1/7/2021 11:30,0.1817,0.3205,0.333975,0.0858375
1/7/2021 11:45,0.1904,0.3093,0.333925,0.0819125
1/7/2021 12:00,0.1724,0.297125,0.3177875,0.0799375
1/7/2021 12:15,0.1306,0.286575,0.3284625,0.0747125
1/7/2021 12:30,0.1327,0.276025,0.3391375,0.0694875
1/7/2021 12:45,0.1431,0.265475,0.3498125,0.0642625
1/7/2021 13:00,0.1452,0.2524875,0.3820875,0.060425
1/7/2021 13:15,0.1576,0.2435625,0.3783625,0.054275
1/7/2021 13:30,0.1486,0.2346375,0.3746375,0.048125
1/7/2021 13:45,0.1656,0.2257125,0.3709125,0.041975
1/7/2021 14:00,0.1524,0.20745,0.38305,0.0237125
1/7/2021 14:15,0.1507,0.20475,0.36875,0.0256375
1/7/2021 14:30,0.1467,0.20205,0.35445,0.0275625
1/7/2021 14:45,0.1509,0.19935,0.34015,0.0294875
1/7/2021 15:00,0.1624,0.196425,0.313625,0.0312625
1/7/2021 15:15,0.1797,0.193875,0.307475,0.0332875
1/7/2021 15:30,0.1613,0.191325,0.301325,0.0353125
1/7/2021 15:45,0.1325,0.188775,0.295175,0.0373375
1/7/2021 16:00,0.095,0.1829625,0.29315,0.033625
1/7/2021 16:15,0.1274,0.1825875,0.28425,0.039475
1/7/2021 16:30,0.1563,0.1822125,0.27535,0.045325
1/7/2021 16:45,0.1239,0.1818375,0.26645,0.051175
1/7/2021 17:00,0.1142,0.1749,0.25545,0.072475
1/7/2021 17:15,0.1246,0.1789,0.24795,0.068025
1/7/2021 17:30,0.1014,0.1829,0.24045,0.063575
1/7/2021 17:45,0.1398,0.1869,0.23295,0.059125
1/7/2021 18:00,0.1508,0.206425,0.2246625,0.041475
1/7/2021 18:15,0.1732,0.200075,0.2176875,0.045825
1/7/2021 18:30,0.1802,0.193725,0.2107125,0.050175
1/7/2021 18:45,0.1409,0.187375,0.2037375,0.054525
1/7/2021 19:00,0.1275,0.173225,0.177975,0.0651
1/7/2021 19:15,0.1728,0.172075,0.183525,0.0653
1/7/2021 19:30,0.1632,0.170925,0.189075,0.0655
1/7/2021 19:45,0.1512,0.169775,0.194625,0.0657
1/7/2021 20:00,0.1304,0.157225,0.2118375,0.0638375
1/7/2021 20:15,0.1558,0.163675,0.2096125,0.0654125
1/7/2021 20:30,0.145,0.170125,0.2073875,0.0669875
1/7/2021 20:45,0.145,0.176575,0.2051625,0.0685625
1/7/2021 21:00,0.1323,0.1858,0.2060875,0.0687875
1/7/2021 21:15,0.1396,0.1904,0.2017625,0.0712625
1/7/2021 21:30,0.156,0.195,0.1974375,0.0737375
1/7/2021 21:45,0.1438,0.1996,0.1931125,0.0762125
1/7/2021 22:00,0.128,0.2100125,0.1720625,0.08195
1/7/2021 22:15,0.1047,0.2107375,0.1788875,0.08225
1/7/2021 22:30,0.0866,0.2114625,0.1857125,0.08255
1/7/2021 22:45,0.1192,0.2121875,0.1925375,0.08285
1/7/2021 23:00,0.1452,0.2361625,0.226325,0.0793625
1/7/2021 23:15,0.1765,0.2213875,0.215175,0.0821875
1/7/2021 23:30,0.1686,0.2066125,0.204025,0.0850125
1/7/2021 23:45,0.1945,0.1918375,0.192875,0.0878375
1/8/2021 0:00,0.193,0.145225,0.161025,0.095425
1/8/2021 0:15,0.1855,0.151675,0.163675,0.095075
1/8/2021 0:30,0.2262,0.158125,0.166325,0.094725
1/8/2021 0:45,0.1965,0.164575,0.168975,0.094375
1/8/2021 1:00,0.1974,0.1747,0.17395,0.1112375
1/8/2021 1:15,0.1775,0.1787,0.17505,0.0994125
1/8/2021 1:30,0.1214,0.1827,0.17615,0.0875875
1/8/2021 1:45,0.1342,0.1867,0.17725,0.0757625
1/8/2021 2:00,0.1388,0.1915625,0.1846125,0.04545
1/8/2021 2:15,0.1378,0.1949875,0.1815375,0.04595
1/8/2021 2:30,0.1208,0.1984125,0.1784625,0.04645
1/8/2021 2:45,0.0934,0.2018375,0.1753875,0.04695
1/8/2021 3:00,0.1115,0.225025,0.1808625,0.051425
1/8/2021 3:15,0.1364,0.215275,0.1720875,0.049275
1/8/2021 3:30,0.1752,0.205525,0.1633125,0.047125
1/8/2021 3:45,0.1945,0.195775,0.1545375,0.044975
1/8/2021 4:00,0.2257,0.1627375,0.131325,0.0435
1/8/2021 4:15,0.2023,0.1685125,0.132175,0.0409
1/8/2021 4:30,0.2255,0.1742875,0.133025,0.0383
1/8/2021 4:45,0.235,0.1800625,0.133875,0.0357
1/8/2021 5:00,0.2246,0.1996,0.1386625,0.0308875
1/8/2021 5:15,0.2322,0.1962,0.1368875,0.0297625
1/8/2021 5:30,0.1564,0.1928,0.1351125,0.0286375
1/8/2021 5:45,0.1636,0.1894,0.1333375,0.0275125
1/8/2021 6:00,0.2271,0.182175,0.127175,0.0223
1/8/2021 6:15,0.2378,0.181325,0.128325,0.0239
1/8/2021 6:30,0.2046,0.180475,0.129475,0.0255
1/8/2021 6:45,0.2484,0.179625,0.130625,0.0271
1/8/2021 7:00,0.2624,0.1665875,0.1251,0.02735
1/8/2021 7:15,0.2122,0.1738625,0.1307,0.02985
1/8/2021 7:30,0.2334,0.1811375,0.1363,0.03235
1/8/2021 7:45,0.2157,0.1884125,0.1419,0.03485
1/8/2021 8:00,0.2208,0.201575,0.1468625,0.033525
1/8/2021 8:15,0.24,0.204925,0.1528875,0.038575
1/8/2021 8:30,0.1881,0.208275,0.1589125,0.043625
1/8/2021 8:45,0.1937,0.211625,0.1649375,0.048675
1/8/2021 9:00,0.2107,0.229975,0.181575,0.0685375
1/8/2021 9:15,0.165,0.223325,0.180525,0.0637125
1/8/2021 9:30,0.166,0.216675,0.179475,0.0588875
1/8/2021 9:45,0.1535,0.210025,0.178425,0.0540625
1/8/2021 10:00,0.1544,0.1937375,0.167325,0.050625
1/8/2021 10:15,0.1563,0.1935125,0.172975,0.044875
1/8/2021 10:30,0.152,0.1932875,0.178625,0.039125
1/8/2021 10:45,0.2004,0.1930625,0.184275,0.033375
1/8/2021 11:00,0.2683,0.2141375,0.192625,0.0254125
1/8/2021 11:15,0.2474,0.1997125,0.196475,0.0211375
1/8/2021 11:30,0.2554,0.1852875,0.200325,0.0168625
1/8/2021 11:45,0.2086,0.1708625,0.204175,0.0125875
1/8/2021 12:00,0.1454,0.142675,0.2096,0.0026125
1/8/2021 12:15,0.1572,0.137425,0.2124,0.0021375
1/8/2021 12:30,0.1979,0.132175,0.2152,0.0016625
1/8/2021 12:45,0.1934,0.126925,0.218,0.0011875
1/8/2021 13:00,0.2032,0.1290625,0.2342625,0
1/8/2021 13:15,0.1905,0.1188875,0.2280875,0
1/8/2021 13:30,0.2256,0.1087125,0.2219125,0
1/8/2021 13:45,0.2676,0.0985375,0.2157375,0
1/8/2021 14:00,0.277,0.06335,0.1838,0
1/8/2021 14:15,0.2783,0.06985,0.1948,0
1/8/2021 14:30,0.2794,0.07635,0.2058,0.0041625
1/8/2021 14:45,0.274,0.08285,0.2168,0.0124875
1/8/2021 15:00,0.2462,0.106075,0.2339125,0.030375
1/8/2021 15:15,0.2949,0.101425,0.2408375,0.032325
1/8/2021 15:30,0.2905,0.096775,0.2477625,0.034275
1/8/2021 15:45,0.2264,0.092125,0.2546875,0.036225
1/8/2021 16:00,0.2289,0.0910375,0.272675,0.0363375
1/8/2021 16:15,0.2328,0.0840125,0.272225,0.0395125
1/8/2021 16:30,0.2169,0.0769875,0.271775,0.0426875
1/8/2021 16:45,0.1612,0.0699625,0.271325,0.0458625
1/8/2021 17:00,0.1949,0.0519875,0.27125,0.065875
1/8/2021 17:15,0.177,0.0522625,0.27055,0.057825
1/8/2021 17:30,0.2376,0.0525375,0.26985,0.049775
1/8/2021 17:45,0.2107,0.0528125,0.26915,0.041725
1/8/2021 18:00,0.1756,0.0412,0.2479,0.02145
1/8/2021 18:15,0.1618,0.0494,0.2609,0.02155
1/8/2021 18:30,0.1955,0.0576,0.2739,0.02165
1/8/2021 18:45,0.2322,0.0658,0.2869,0.02175
1/8/2021 19:00,0.2163,0.0806,0.3213125,0.027325
1/8/2021 19:15,0.2027,0.0844,0.3200375,0.023775
1/8/2021 19:30,0.2314,0.0882,0.3187625,0.020225
1/8/2021 19:45,0.2849,0.092,0.3174875,0.016675
1/8/2021 20:00,0.343,0.0989875,0.3038375,0.010725
1/8/2021 20:15,0.3537,0.1006625,0.3108125,0.008775
1/8/2021 20:30,0.3246,0.1023375,0.3177875,0.006825
1/8/2021 20:45,0.3217,0.1040125,0.3247625,0.004875
1/8/2021 21:00,0.355,0.0989,0.3385625,0
1/8/2021 21:15,0.325,0.1051,0.3409875,0
1/8/2021 21:30,0.277,0.1113,0.3434125,0.0004
1/8/2021 21:45,0.2346,0.1175,0.3458375,0.0012
1/8/2021 22:00,0.2094,0.1410625,0.360825,0
1/8/2021 22:15,0.1645,0.1356875,0.354875,0
1/8/2021 22:30,0.1473,0.1303125,0.348925,0.006775
1/8/2021 22:45,0.1545,0.1249375,0.342975,0.013925
1/8/2021 23:00,0.1288,0.1235,0.4229,0
1/8/2021 23:15,0.0821,0.1155,0.3597,0
1/8/2021 23:30,0.104,0.1075,0.2965,0.0658125
1/8/2021 23:45,0.1135,0.0995,0.2333,0.1338375
1/9/2021 0:00,0.1249,0.09225,0.07725,0.307125
1/9/2021 0:15,0.1528,0.08375,0.07595,0.304975
1/9/2021 0:30,0.1565,0.07525,0.07465,0.302825
1/9/2021 0:45,0.2043,0.06675,0.07335,0.300675
1/9/2021 1:00,0.1965,0.0446375,0.0723875,0.28405
1/9/2021 1:15,0.2093,0.0452125,0.0708625,0.29155
1/9/2021 1:30,0.2232,0.0457875,0.0693375,0.29905
1/9/2021 1:45,0.1573,0.0463625,0.0678125,0.30655
1/9/2021 2:00,0.144,0.0533875,0.059575,0.338275
1/9/2021 2:15,0.159,0.0496625,0.062525,0.329625
1/9/2021 2:30,0.1631,0.0459375,0.065475,0.320975
1/9/2021 2:45,0.1557,0.0422125,0.068425,0.312325
1/9/2021 3:00,0.1522,0.04325,0.0826625,0.2994375
1/9/2021 3:15,0.188,0.03635,0.0780875,0.2936125
1/9/2021 3:30,0.132,0.02945,0.0735125,0.2877875
1/9/2021 3:45,0.1339,0.02255,0.0689375,0.2819625
1/9/2021 4:00,0.1343,0.0072875,0.072575,0.2818375
1/9/2021 4:15,0.0868,0.0059625,0.062525,0.2722125
1/9/2021 4:30,0.0627,0.0046375,0.052475,0.2625875
1/9/2021 4:45,0.0673,0.0033125,0.042425,0.2529625
1/9/2021 5:00,0.0825,0,0.0237875,0.250125
1/9/2021 5:15,0.0871,0,0.0194625,0.235975
1/9/2021 5:30,0.0859,0,0.0151375,0.221825
1/9/2021 5:45,0.0647,0,0.0108125,0.207675
1/9/2021 6:00,0.0434,0,0,0.1901125
1/9/2021 6:15,0.028,0,0,0.1782375
1/9/2021 6:30,0,0,0,0.1663625
1/9/2021 6:45,0,0,0,0.1544875
1/9/2021 7:00,0,0,0,0.145275
1/9/2021 7:15,0,0,0,0.131625
1/9/2021 7:30,0,0,0,0.117975
1/9/2021 7:45,0,0,0,0.104325
1/9/2021 8:00,0,0,0,0.0899625
1/9/2021 8:15,0.0046,0,0,0.0767875
1/9/2021 8:30,0.0091,0,0,0.0636125
1/9/2021 8:45,0.0067,0,0,0.0504375
1/9/2021 9:00,0,0,0,0.0189625
1/9/2021 9:15,0,0,0,0.0179875
1/9/2021 9:30,0,0,0,0.0170125
1/9/2021 9:45,0,0,0,0.0160375
1/9/2021 10:00,0,0,0,0.013525
1/9/2021 10:15,0,0,0,0.013575
1/9/2021 10:30,0,0,0,0.013625
1/9/2021 10:45,0,0,0,0.013675
1/9/2021 11:00,0,0,0,0.018975
1/9/2021 11:15,0,0,0,0.015525
1/9/2021 11:30,0,0,0,0.012075
1/9/2021 11:45,0,0,0,0.008625
1/9/2021 12:00,0,0,0,0
1/9/2021 12:15,0,0,0,0
1/9/2021 12:30,0,0,0,0
1/9/2021 12:45,0,0,0,0
1/9/2021 13:00,0,0,0,0
1/9/2021 13:15,0,0,0,0
1/9/2021 13:30,0,0,0,0
1/9/2021 13:45,0,0,0,0
1/9/2021 14:00,0,0,0,0
1/9/2021 14:15,0,0,0,0
1/9/2021 14:30,0,0,0,0
1/9/2021 14:45,0,0,0,0
1/9/2021 15:00,0,0,0,0
1/9/2021 15:15,0,0,0,0
1/9/2021 15:30,0,0,0,0
1/9/2021 15:45,0,0,0,0
1/9/2021 16:00,0,0,0,0
1/9/2021 16:15,0,0,0,0
1/9/2021 16:30,0,0,0,0
1/9/2021 16:45,0,0,0,0
1/9/2021 17:00,0,0,0,0
1/9/2021 17:15,0,0,0,0
1/9/2021 17:30,0,0,0,0
1/9/2021 17:45,0,0,0,0
1/9/2021 18:00,0.023,0,0,0
1/9/2021 18:15,0.0316,0,0,0
1/9/2021 18:30,0.023,0,0.0067625,0.0013125
1/9/2021 18:45,0.0326,0,0.0202875,0.0039375
1/9/2021 19:00,0.035,0,0.0196,0.0003
1/9/2021 19:15,0.03,0,0.0426,0.0071
1/9/2021 19:30,0.0669,0.001025,0.0656,0.0139
1/9/2021 19:45,0.0808,0.003075,0.0886,0.0207
1/9/2021 20:00,0.1099,0,0.131475,0.014075
1/9/2021 20:15,0.1204,0.0032375,0.141225,0.029825
1/9/2021 20:30,0.12,0.0131625,0.150975,0.045575
1/9/2021 20:45,0.1668,0.0230875,0.160725,0.061325
1/9/2021 21:00,0.162,0.0261875,0.1633125,0.0713375
1/9/2021 21:15,0.1737,0.0406625,0.1778375,0.0909125
1/9/2021 21:30,0.2219,0.0551375,0.1923625,0.1104875
1/9/2021 21:45,0.1895,0.0696125,0.2068875,0.1300625
1/9/2021 22:00,0.2588,0.0794,0.207275,0.16805
1/9/2021 22:15,0.2678,0.097,0.231225,0.17535
1/9/2021 22:30,0.2206,0.1146,0.255175,0.18265
1/9/2021 22:45,0.2596,0.1322,0.279125,0.18995
1/9/2021 23:00,0.2627,0.0443125,0.3085125,0.2328
1/9/2021 23:15,0.2428,0.1322375,0.3288375,0.2164
1/9/2021 23:30,0.2658,0.2201625,0.3491625,0.2
1/9/2021 23:45,0.3108,0.3080875,0.3694875,0.1836
1/10/2021 0:00,0.3468,0.5066,0.3582375,0.125275
1/10/2021 0:15,0.3094,0.5208,0.3996125,0.136825
1/10/2021 0:30,0.3224,0.535,0.4409875,0.148375
1/10/2021 0:45,0.3449,0.5492,0.4823625,0.159925
1/10/2021 1:00,0.4123,0.552975,0.548975,0.17965
1/10/2021 1:15,0.3814,0.574125,0.573525,0.18575
1/10/2021 1:30,0.4183,0.595275,0.598075,0.19185
1/10/2021 1:45,0.4266,0.616425,0.622625,0.19795
1/10/2021 2:00,0.3816,0.6579375,0.6526125,0.1985
1/10/2021 2:15,0.3621,0.6655125,0.6735375,0.2083
1/10/2021 2:30,0.3879,0.6730875,0.6944625,0.2181
1/10/2021 2:45,0.4475,0.6806625,0.7153875,0.2279
1/10/2021 3:00,0.3888,0.7030875,0.783975,0.2505625
1/10/2021 3:15,0.433,0.7007625,0.773125,0.2517875
1/10/2021 3:30,0.4338,0.6984375,0.762275,0.2530125
1/10/2021 3:45,0.4849,0.6961125,0.751425,0.2542375
1/10/2021 4:00,0.5589,0.6865125,0.705775,0.255575
1/10/2021 4:15,0.5189,0.6890375,0.718125,0.256725
1/10/2021 4:30,0.5188,0.6915625,0.730475,0.257875
1/10/2021 4:45,0.4736,0.6940875,0.742825,0.259025
1/10/2021 5:00,0.4665,0.7145375,0.7896375,0.2665125
1/10/2021 5:15,0.48,0.7051125,0.7790125,0.2634375
1/10/2021 5:30,0.5127,0.6956875,0.7683875,0.2603625
1/10/2021 5:45,0.5683,0.6862625,0.7577625,0.2572875
1/10/2021 6:00,0.6117,0.73065,0.8101,0.282975
1/10/2021 6:15,0.504,0.68535,0.7575,0.260725
1/10/2021 6:30,0.44,0.64005,0.7049,0.238475
1/10/2021 6:45,0.4279,0.59475,0.6523,0.216225
1/10/2021 7:00,0.3667,0.5056125,0.5656875,0.1829875
1/10/2021 7:15,0.3323,0.4895375,0.5357625,0.1680625
1/10/2021 7:30,0.326,0.4734625,0.5058375,0.1531375
1/10/2021 7:45,0.3286,0.4573875,0.4759125,0.1382125
1/10/2021 8:00,0.2828,0.4415,0.433575,0.11635
1/10/2021 8:15,0.1973,0.4253,0.411925,0.10605
1/10/2021 8:30,0.1999,0.4091,0.390275,0.09575
1/10/2021 8:45,0.2319,0.3929,0.368625,0.08545
1/10/2021 9:00,0.1893,0.420725,0.3534625,0.077775
1/10/2021 9:15,0.2114,0.375175,0.3274875,0.065725
1/10/2021 9:30,0.2226,0.329625,0.3015125,0.053675
1/10/2021 9:45,0.1641,0.284075,0.2755375,0.041625
1/10/2021 10:00,0.1158,0.1844125,0.2264625,0.0158125
1/10/2021 10:15,0.1103,0.1749375,0.2158875,0.0129375
1/10/2021 10:30,0.1056,0.1654625,0.2053125,0.0100625
1/10/2021 10:45,0.0799,0.1559875,0.1947375,0.0071875
1/10/2021 11:00,0.0474,0.1359,0.162,0
1/10/2021 11:15,0.0543,0.1335,0.1662,0
1/10/2021 11:30,0.0698,0.1311,0.1704,0
1/10/2021 11:45,0.0902,0.1287,0.1746,0
1/10/2021 12:00,0.0805,0.1284,0.178725,0
1/10/2021 12:15,0.0822,0.1246,0.182975,0
1/10/2021 12:30,0.1039,0.1208,0.187225,0
1/10/2021 12:45,0.1695,0.117,0.191475,0
1/10/2021 13:00,0.1486,0.1205125,0.1959875,0
1/10/2021 13:15,0.1392,0.1118375,0.2000625,0
1/10/2021 13:30,0.1554,0.1031625,0.2041375,0
1/10/2021 13:45,0.1065,0.0944875,0.2082125,0
1/10/2021 14:00,0.1055,0.0803375,0.2155125,0
1/10/2021 14:15,0.0813,0.0753125,0.2174375,0
1/10/2021 14:30,0.0976,0.0702875,0.2193625,0
1/10/2021 14:45,0.1012,0.0652625,0.2212875,0
1/10/2021 15:00,0.0834,0.0456125,0.211925,0
1/10/2021 15:15,0.1091,0.0503375,0.221375,0
1/10/2021 15:30,0.0914,0.0550625,0.230825,0
1/10/2021 15:45,0.1223,0.0597875,0.240275,0
1/10/2021 16:00,0.1313,0.0663875,0.25445,0
1/10/2021 16:15,0.1035,0.0698625,0.26075,0
1/10/2021 16:30,0.1119,0.0733375,0.26705,0
1/10/2021 16:45,0.1298,0.0768125,0.27335,0
1/10/2021 17:00,0.1903,0.0861375,0.303575,0
1/10/2021 17:15,0.1833,0.0857125,0.293925,0
1/10/2021 17:30,0.1758,0.0852875,0.284275,3.75E-05
1/10/2021 17:45,0.1768,0.0848625,0.274625,0.0001125
1/10/2021 18:00,0.145,0.07345,0.2433375,0
1/10/2021 18:15,0.1286,0.08035,0.2481125,0
1/10/2021 18:30,0.1695,0.08725,0.2528875,0.003025
1/10/2021 18:45,0.12,0.09415,0.2576625,0.008475
1/10/2021 19:00,0.1206,0.0962875,0.2775125,0.0207125
1/10/2021 19:15,0.1071,0.1063625,0.2722375,0.0216375
1/10/2021 19:30,0.1333,0.1164375,0.2669625,0.0225625
1/10/2021 19:45,0.1585,0.1265125,0.2616875,0.0234875
1/10/2021 20:00,0.1041,0.1325375,0.2396125,0.0223125
1/10/2021 20:15,0.0963,0.1453125,0.2455375,0.0246375
1/10/2021 20:30,0.115,0.1580875,0.2514625,0.0269625
1/10/2021 20:45,0.117,0.1708625,0.2573875,0.0292875
1/10/2021 21:00,0.1378,0.2132625,0.2837125,0.0459
1/10/2021 21:15,0.1149,0.2062875,0.2760375,0.0387
