time,Spot price 2025,Spot price 2035,Spot price 2045,DA forecast,Realised production
08/10/1985 07.00,41.56,16.896,14.483,0,0
08/10/1985 08.00,33.471,15.3,14.376,0,0
08/10/1985 09.00,28.511,14.536,14.154,0,0
08/10/1985 10.00,26.313,12.902,11.547,0,0
08/10/1985 11.00,22.705,10.471,10.718,0,0
08/10/1985 12.00,22.705,10.471,10.718,0,0
08/10/1985 13.00,22.705,10.471,10.718,0,0
08/10/1985 14.00,24.807,10.471,13.457,0,0
08/10/1985 15.00,26.687,13.892,14.562,0,0
08/10/1985 16.00,30.274,17.948,14.851,0,0
08/10/1985 17.00,34.639,17.948,14.851,0,0
08/10/1985 18.00,33.523,17.948,14.851,0,0.0167
08/10/1985 19.00,33.521,17.948,14.851,0,0.0454
08/10/1985 20.00,30.073,17.948,14.851,0.0179,0.1019
08/10/1985 21.00,28.617,17.948,14.851,0.0527,0.1519
08/10/1985 22.00,28.617,17.948,14.851,0.0642,0.1568
08/10/1985 23.00,28.617,17.948,14.851,0.0463,0.114
09/10/1985 00.00,26.677,16.974,13.021,0.2388,0.1474
09/10/1985 01.00,26.677,16.974,13.021,0.2441,0.1567
09/10/1985 02.00,27.584,16.974,13.021,0.2388,0.1514
09/10/1985 03.00,26.677,16.974,13.021,0.2058,0.1426
09/10/1985 04.00,26.677,16.974,13.021,0.2414,0.1641
09/10/1985 05.00,26.677,16.974,13.021,0.238,0.1668
09/10/1985 06.00,35.315,16.774,12.737,0.196,0.1622
09/10/1985 07.00,36.543,13.342,12.487,0.232,0.1727
09/10/1985 08.00,26.94,8.595,11.329,0.3424,0.2255
09/10/1985 09.00,25.432,6.361,8.469,0.3932,0.2668
09/10/1985 10.00,24.008,4.717,8.058,0.404,0.2676
09/10/1985 11.00,23.289,4.717,8.058,0.5485,0.3444
09/10/1985 12.00,23.289,4.717,8.058,0.5741,0.3525
09/10/1985 13.00,23.615,4.717,10.315,0.6248,0.3915
09/10/1985 14.00,26.492,8.827,11.925,0.648,0.4002
09/10/1985 15.00,27.178,13.359,12.815,0.6566,0.3989
09/10/1985 16.00,25.989,17.051,13.021,0.6547,0.4216
09/10/1985 17.00,26.429,17.015,13.021,0.6217,0.3901
09/10/1985 18.00,26.756,16.974,13.021,0.6184,0.4021
09/10/1985 19.00,25.966,16.974,13.021,0.746,0.4821
09/10/1985 20.00,25.878,16.974,13.021,0.6996,0.4721
09/10/1985 21.00,25.383,16.974,13.021,0.5731,0.3732
09/10/1985 22.00,25.383,16.974,13.021,0.4863,0.2699
09/10/1985 23.00,25.383,16.974,13.021,0.5487,0.2541
10/10/1985 00.00,23.99,18.12,6.621,0.0796,0.2764
10/10/1985 01.00,23.99,18.12,6.621,0.119,0.3122
10/10/1985 02.00,23.99,18.12,6.621,0.1775,0.3902
10/10/1985 03.00,23.99,18.12,6.621,0.1351,0.3575
10/10/1985 04.00,23.99,18.12,6.621,0.1087,0.3362
10/10/1985 05.00,28.193,18.12,6.621,0.1208,0.3457
10/10/1985 06.00,31.423,18.12,6.282,0.1222,0.3505
10/10/1985 07.00,35.365,15.571,5.816,0.1443,0.336
10/10/1985 08.00,24.94,12.235,5.242,0.2065,0.3998
10/10/1985 09.00,22.284,7.868,4.898,0.2387,0.4884
10/10/1985 10.00,16.606,5.779,3.729,0.3172,0.5683
10/10/1985 11.00,21.963,5.779,3.729,0.4386,0.7511
10/10/1985 12.00,22.228,5.779,3.729,0.4736,0.8021
10/10/1985 13.00,23.99,5.812,3.793,0.5671,0.8713
10/10/1985 14.00,23.99,8.034,3.877,0.4949,0.8007
10/10/1985 15.00,23.99,13.393,6.418,0.4518,0.6596
10/10/1985 16.00,24.319,18.12,6.621,0.4155,0.5172
10/10/1985 17.00,24.847,18.551,6.621,0.3182,0.4136
10/10/1985 18.00,26.221,18.551,6.621,0.2602,0.3449
10/10/1985 19.00,25.582,18.165,6.621,0.2206,0.2767
10/10/1985 20.00,26.563,18.12,6.621,0.1605,0.2171
10/10/1985 21.00,25.969,18.165,6.621,0.1343,0.2099
10/10/1985 22.00,25.463,18.165,6.621,0.1118,0.1877
10/10/1985 23.00,25.463,18.165,6.621,0.0521,0.1284
11/10/1985 00.00,25.511,16.117,6.893,0.1071,0.106
11/10/1985 01.00,24.934,16.117,6.761,0.1112,0.0993
11/10/1985 02.00,24.934,16.117,6.724,0.2063,0.1555
11/10/1985 03.00,25.16,16.117,6.724,0.3188,0.2306
11/10/1985 04.00,25.16,16.117,6.724,0.4422,0.3464
11/10/1985 05.00,25.31,16.117,6.724,0.5039,0.4324
11/10/1985 06.00,25.304,16.117,6.271,0.7417,0.6287
11/10/1985 07.00,30.214,5.455,4.138,0.7793,0.7131
11/10/1985 08.00,22.134,3.783,3.51,0.9238,0.7771
11/10/1985 09.00,15.373,3.768,3.339,0.9491,0.8878
11/10/1985 10.00,12.515,3.688,3.295,0.9807,0.9224
11/10/1985 11.00,9.986,3.67,3.275,0.9799,0.9492
11/10/1985 12.00,6.479,3.661,3.275,0.9883,0.9761
11/10/1985 13.00,9.042,3.661,3.38,0.9759,0.9652
11/10/1985 14.00,11.014,3.719,3.936,1,0.9989
11/10/1985 15.00,23.478,9.426,6.373,1,1
11/10/1985 16.00,23.945,15.91,6.664,1,1
11/10/1985 17.00,25.74,15.91,6.664,1,1
11/10/1985 18.00,30.201,15.91,6.664,1,1
11/10/1985 19.00,30.093,15.91,6.664,1,1
11/10/1985 20.00,23.689,15.91,6.664,1,1
11/10/1985 21.00,23.689,15.91,6.664,1,1
11/10/1985 22.00,23.689,15.91,6.664,1,1
11/10/1985 23.00,23.689,15.91,6.664,1,1
12/10/1985 00.00,20.473,11.433,13.433,1,1
12/10/1985 01.00,20.473,11.433,13.433,1,1
12/10/1985 02.00,20.473,11.433,13.433,0.9999,1
12/10/1985 03.00,20.473,11.433,13.433,0.993,1
12/10/1985 04.00,20.473,11.433,13.433,0.9587,1
12/10/1985 05.00,20.473,11.433,13.433,0.8293,0.9819
12/10/1985 06.00,20.473,11.433,13.433,0.6045,0.9395
12/10/1985 07.00,16.798,2.294,3.51,0.4375,0.8894
12/10/1985 08.00,15.073,1.929,1.929,0.2962,0.6709
12/10/1985 09.00,3.715,1.929,1.929,0.2362,0.5687
12/10/1985 10.00,1.974,1.929,1.929,0.1322,0.4086
12/10/1985 11.00,1.974,1.929,1.929,0.0489,0.3285
12/10/1985 12.00,1.974,1.929,1.929,0.003,0.2854
12/10/1985 13.00,3.715,1.929,1.929,0,0.2644
12/10/1985 14.00,14.473,1.948,3.286,0,0.2365
12/10/1985 15.00,19.798,2.766,3.557,0,0.2244
12/10/1985 16.00,24.478,11.433,13.433,0,0.2401
12/10/1985 17.00,29.775,12.053,13.433,0,0.2085
12/10/1985 18.00,29.775,12.053,13.555,0,0.178
12/10/1985 19.00,29.775,12.053,13.555,0,0.1449
12/10/1985 20.00,29.775,15.752,13.812,0,0.1065
12/10/1985 21.00,29.775,15.752,13.812,0,0.0652
12/10/1985 22.00,30.447,15.752,13.895,0,0.0309
12/10/1985 23.00,30.447,15.752,13.895,0,0.024
13/10/1985 00.00,25.521,31.637,18.662,0.1599,0.0323
13/10/1985 01.00,25.751,31.637,18.662,0.2045,0.0368
13/10/1985 02.00,25.751,31.755,18.663,0.1852,0.0209
13/10/1985 03.00,25.751,31.755,18.663,0.0892,0
13/10/1985 04.00,25.751,31.755,18.663,0.0451,0
13/10/1985 05.00,25.751,31.755,18.663,0.0289,0
13/10/1985 06.00,30.375,31.755,18.663,0.0473,0
13/10/1985 07.00,26.333,28.997,18.094,0.0665,0
13/10/1985 08.00,25.208,18.198,16.871,0.0421,0
13/10/1985 09.00,23.771,9.438,5.588,0.027,0
13/10/1985 10.00,22.787,9.239,5.58,0.0633,0
13/10/1985 11.00,22.161,9.239,5.58,0.0832,0
13/10/1985 12.00,22.161,9.239,5.58,0.1364,0.0154
13/10/1985 13.00,22.704,11.867,15.557,0.2006,0.0681
13/10/1985 14.00,24.511,20.287,17.339,0.3094,0.1549
13/10/1985 15.00,25.751,29.271,18.496,0.2725,0.159
13/10/1985 16.00,32.319,31.755,18.603,0.2698,0.1711
13/10/1985 17.00,34.576,31.755,18.496,0.2693,0.1399
13/10/1985 18.00,33.7,31.755,18.496,0.2761,0.1488
13/10/1985 19.00,25.443,31.637,18.496,0.3204,0.1856
13/10/1985 20.00,24.221,31.637,18.496,0.4247,0.2345
13/10/1985 21.00,23.695,31.637,18.496,0.5018,0.2958
13/10/1985 22.00,23.695,31.637,18.496,0.6006,0.3792
13/10/1985 23.00,23.695,31.637,18.496,0.5909,0.3567
14/10/1985 00.00,27.948,45.665,45.535,0.2301,0.3563
14/10/1985 01.00,27.948,45.665,45.535,0.2749,0.3883
14/10/1985 02.00,27.948,45.665,45.535,0.2883,0.3812
14/10/1985 03.00,27.948,45.665,45.535,0.3419,0.4085
14/10/1985 04.00,27.948,45.665,45.535,0.4156,0.5316
14/10/1985 05.00,27.948,45.665,45.535,0.4031,0.5754
14/10/1985 06.00,29.418,45.59,43.619,0.5052,0.7061
14/10/1985 07.00,29.418,43.195,41.06,0.5637,0.7887
14/10/1985 08.00,28.579,42.911,40.618,0.5014,0.6989
14/10/1985 09.00,28.536,42.975,40.618,0.6871,0.8314
14/10/1985 10.00,27.976,43.466,40.618,0.4958,0.6078
14/10/1985 11.00,31.173,45.198,41.82,0.4828,0.5795
14/10/1985 12.00,29.628,45.198,42.63,0.4576,0.5383
14/10/1985 13.00,31.189,45.665,43.345,0.3234,0.4485
14/10/1985 14.00,31.583,45.665,43.473,0.2267,0.3891
14/10/1985 15.00,29.765,45.878,44.983,0.1926,0.3715
14/10/1985 16.00,29.765,46.16,45.535,0.1763,0.3516
14/10/1985 17.00,29.765,46.16,45.535,0.2022,0.355
14/10/1985 18.00,29.65,46.16,45.535,0.0754,0.2201
14/10/1985 19.00,29.765,46.16,45.535,0.0126,0.1533
14/10/1985 20.00,32.802,46.16,45.535,0,0.1075
14/10/1985 21.00,32.821,46.228,45.535,0,0.0896
14/10/1985 22.00,32.821,46.322,45.873,0,0.0554
14/10/1985 23.00,33.866,47.202,45.873,0,0.012
15/10/1985 00.00,33.992,48.577,52.795,0.0027,0.0059
15/10/1985 01.00,33.992,48.577,52.795,0.0381,0.01
15/10/1985 02.00,33.992,48.577,52.795,0.0478,0.0031
15/10/1985 03.00,35.389,48.577,52.795,0,0
15/10/1985 04.00,35.389,49.084,52.795,0,0
15/10/1985 05.00,35.619,49.084,52.795,0,0
15/10/1985 06.00,37.11,49.403,52.027,0,0
15/10/1985 07.00,41.194,49.281,51.388,0,0
15/10/1985 08.00,36.653,48.727,51.388,0,0
15/10/1985 09.00,35.913,48.421,51.2,0,0
15/10/1985 10.00,34.895,48.202,49.993,0,0
15/10/1985 11.00,35.547,47.987,49.993,0,0
15/10/1985 12.00,35.477,47.987,49.993,0,0
15/10/1985 13.00,35.477,47.987,50.266,0,0
15/10/1985 14.00,37.105,48.507,50.809,0,0
15/10/1985 15.00,39.032,48.643,51.245,0,0
15/10/1985 16.00,41.974,50.098,53.243,0,0
15/10/1985 17.00,39.748,49.813,52.795,0.0268,0.0329
15/10/1985 18.00,38.494,49.771,52.795,0.0869,0.0829
15/10/1985 19.00,37.112,49.704,52.795,0.141,0.1138
15/10/1985 20.00,36.587,48.577,52.795,0.1667,0.1067
15/10/1985 21.00,36.851,48.577,52.795,0.177,0.0772
15/10/1985 22.00,37.712,48.866,52.795,0.2061,0.0696
15/10/1985 23.00,37.563,49.288,52.795,0.1971,0.0681
16/10/1985 00.00,35.024,49.277,58.605,0.066,0.0803
16/10/1985 01.00,35.024,48.651,58.605,0.0704,0.0848
16/10/1985 02.00,34.965,48.651,58.605,0.0575,0.0856
16/10/1985 03.00,34.597,48.651,58.605,0.0821,0.1144
16/10/1985 04.00,34.965,48.651,58.605,0.1044,0.1395
16/10/1985 05.00,35.024,48.651,58.605,0.1183,0.1237
16/10/1985 06.00,55.41,48.651,57.224,0.1315,0.1474
16/10/1985 07.00,34.176,46.709,56.167,0.1594,0.1845
16/10/1985 08.00,30.967,44.655,55.277,0.2188,0.2208
16/10/1985 09.00,31.579,46.235,55.274,0.1987,0.2056
16/10/1985 10.00,30.967,45.857,55.008,0.1406,0.1788
16/10/1985 11.00,32,46.308,55.277,0.1263,0.1945
16/10/1985 12.00,33.085,46.497,55.601,0.1527,0.2234
16/10/1985 13.00,33.103,46.577,56.234,0.1366,0.2461
16/10/1985 14.00,33.536,46.816,56.519,0.1611,0.2727
16/10/1985 15.00,33.29,47.852,57.307,0.1693,0.3019
16/10/1985 16.00,34.597,48.651,58.605,0.1731,0.2928
16/10/1985 17.00,34.597,48.651,58.605,0.1318,0.252
16/10/1985 18.00,34.597,48.651,58.605,0.0844,0.2016
16/10/1985 19.00,34.663,48.651,58.605,0.0578,0.1485
16/10/1985 20.00,34.597,48.651,58.81,0.0565,0.1131
16/10/1985 21.00,34.597,49.277,58.81,0.0613,0.0825
16/10/1985 22.00,34.971,49.598,58.81,0.0255,0.0548
16/10/1985 23.00,36.003,49.598,58.842,0,0.0067
17/10/1985 00.00,40.855,53.329,59.059,0,0
17/10/1985 01.00,40.855,53.329,59.059,0,0
17/10/1985 02.00,40.855,53.329,59.425,0,0
17/10/1985 03.00,41.442,53.329,59.425,0,0
17/10/1985 04.00,41.442,53.329,59.71,0,0
17/10/1985 05.00,43.376,53.329,59.71,0,0
17/10/1985 06.00,50.014,51.993,56.762,0,0
17/10/1985 07.00,47.824,50.761,55.727,0,0
17/10/1985 08.00,45.027,49.988,54.599,0,0
17/10/1985 09.00,43.524,48.705,54.134,0,0
17/10/1985 10.00,41.916,48.19,54.134,0,0.0191
17/10/1985 11.00,42.139,48.19,54.298,0.0112,0.0893
17/10/1985 12.00,42.139,48.19,54.599,0.0635,0.1393
17/10/1985 13.00,42.642,49.711,55.707,0.0919,0.1779
17/10/1985 14.00,42.798,49.742,56.44,0.1664,0.216
17/10/1985 15.00,43.726,49.742,57.687,0.1612,0.2136
17/10/1985 16.00,48.95,49.742,58.348,0.1315,0.2305
17/10/1985 17.00,48.033,49.742,58.348,0.1999,0.2697
17/10/1985 18.00,38.413,49.742,58.348,0.2718,0.3543
17/10/1985 19.00,38.126,49.742,58.348,0.3109,0.3905
17/10/1985 20.00,38.126,49.742,58.348,0.298,0.4139
17/10/1985 21.00,38.126,49.742,58.348,0.3485,0.4498
17/10/1985 22.00,38.126,49.742,58.348,0.3769,0.5092
17/10/1985 23.00,38.126,49.742,58.348,0.3691,0.5081
18/10/1985 00.00,33.174,44.758,42.045,0.1761,0.4719
18/10/1985 01.00,33.285,44.794,42.048,0.1902,0.4614
18/10/1985 02.00,33.513,45.443,42.075,0.1824,0.4697
18/10/1985 03.00,33.507,45.443,42.075,0.1929,0.4707
18/10/1985 04.00,34.312,46.344,42.274,0.1685,0.4742
18/10/1985 05.00,36.707,46.973,42.548,0.1367,0.4675
18/10/1985 06.00,44.946,46.765,42.508,0.1322,0.4594
18/10/1985 07.00,38.854,46.189,41.854,0.1344,0.4554
18/10/1985 08.00,35.96,45.594,41.578,0.1156,0.4556
18/10/1985 09.00,34.057,45.102,41.578,0.1397,0.4783
18/10/1985 10.00,29.308,43.489,39.135,0.1445,0.4967
18/10/1985 11.00,25.173,41.957,39.135,0.1545,0.5302
18/10/1985 12.00,24.518,41.127,39.135,0.1754,0.5562
18/10/1985 13.00,24.226,40.455,41.239,0.1812,0.5145
18/10/1985 14.00,22.515,33.708,41.239,0.2163,0.4865
18/10/1985 15.00,21.462,33.273,41.45,0.2458,0.5056
18/10/1985 16.00,21.368,33.524,41.835,0.2235,0.5054
18/10/1985 17.00,21.368,33.524,41.835,0.2108,0.4667
18/10/1985 18.00,20.903,33.524,41.835,0.197,0.4777
18/10/1985 19.00,20.903,33.524,41.835,0.1683,0.4601
18/10/1985 20.00,20.903,33.524,41.835,0.1716,0.4101
18/10/1985 21.00,20.903,33.524,41.835,0.1188,0.3667
18/10/1985 22.00,20.903,33.524,41.835,0.0502,0.3161
18/10/1985 23.00,20.903,33.524,41.835,0.0027,0.2496
19/10/1985 00.00,31.612,45.946,46.598,0.3079,0.2229
19/10/1985 01.00,31.612,45.946,46.598,0.2869,0.2053
19/10/1985 02.00,31.612,45.946,46.598,0.2894,0.1886
19/10/1985 03.00,31.612,45.946,46.598,0.2887,0.1638
19/10/1985 04.00,31.612,45.946,46.598,0.2774,0.148
19/10/1985 05.00,31.612,45.989,46.598,0.2689,0.131
19/10/1985 06.00,33.056,46.042,46.598,0.2395,0.1117
19/10/1985 07.00,35.549,44.677,45.927,0.1905,0.071
19/10/1985 08.00,32.518,44.233,44.014,0.0934,0.015
19/10/1985 09.00,34.212,44.448,44.04,0.0268,0
19/10/1985 10.00,31.839,44.448,44.04,0.0554,0
19/10/1985 11.00,32.099,44.59,44.297,0.0399,0
19/10/1985 12.00,32.466,45.649,45.087,0.0359,0
19/10/1985 13.00,32.995,45.896,45.955,0.0323,0
19/10/1985 14.00,34.834,45.989,46.598,0.0531,0.0026
19/10/1985 15.00,35.097,46.221,46.598,0.088,0.0276
19/10/1985 16.00,36.472,46.702,46.956,0.1464,0.0559
19/10/1985 17.00,37.765,46.098,46.956,0.2062,0.1022
19/10/1985 18.00,35.269,46.056,46.598,0.2401,0.1446
19/10/1985 19.00,34.086,45.946,46.598,0.3102,0.163
19/10/1985 20.00,33.968,45.946,46.598,0.2879,0.1739
19/10/1985 21.00,33.968,45.946,46.598,0.3128,0.2141
19/10/1985 22.00,33.968,45.946,46.598,0.3845,0.2755
19/10/1985 23.00,33.968,45.946,46.598,0.3535,0.2675
20/10/1985 00.00,33.128,44.369,52.875,0.347,0.2583
20/10/1985 01.00,33.128,44.369,52.875,0.2799,0.2352
20/10/1985 02.00,33.128,44.369,52.875,0.2514,0.214
20/10/1985 03.00,33.128,44.369,52.875,0.2295,0.2053
20/10/1985 04.00,33.128,44.369,52.875,0.2662,0.2192
20/10/1985 05.00,33.128,44.369,52.875,0.2764,0.2263
20/10/1985 06.00,33.629,44.369,52.875,0.2837,0.2188
20/10/1985 07.00,33.629,44.095,52.875,0.242,0.2012
20/10/1985 08.00,31.66,40.507,50.765,0.206,0.1977
20/10/1985 09.00,26.732,20.939,42.12,0.196,0.2084
20/10/1985 10.00,24.992,20.869,42.12,0.2477,0.2873
20/10/1985 11.00,24.992,20.869,42.12,0.2681,0.3785
20/10/1985 12.00,24.992,20.869,42.745,0.1916,0.2871
20/10/1985 13.00,29.702,27.276,44.718,0.1415,0.2637
20/10/1985 14.00,32.448,43.329,50.765,0.1144,0.2701
20/10/1985 15.00,33.699,44.332,52.813,0.0816,0.2385
20/10/1985 16.00,39.114,44.477,52.875,0.0982,0.2396
20/10/1985 17.00,39.062,44.369,52.875,0.1074,0.2342
20/10/1985 18.00,37.426,44.369,52.875,0.1442,0.2323
20/10/1985 19.00,33.678,44.369,52.875,0.1448,0.2132
20/10/1985 20.00,33.629,44.369,52.875,0.0861,0.1855
20/10/1985 21.00,33.629,44.369,52.875,0.099,0.1703
20/10/1985 22.00,33.678,44.369,52.875,0.0905,0.1563
20/10/1985 23.00,34.13,44.369,52.875,0.0873,0.157
21/10/1985 00.00,42.551,50.517,51.536,0.2463,0.1531
21/10/1985 01.00,42.551,50.517,51.536,0.2544,0.1564
21/10/1985 02.00,42.551,50.517,51.536,0.3297,0.174
21/10/1985 03.00,42.551,50.517,51.536,0.3906,0.1787
21/10/1985 04.00,42.551,50.517,51.536,0.427,0.1844
21/10/1985 05.00,49.23,50.518,51.536,0.4766,0.1899
21/10/1985 06.00,70.297,50.879,45.43,0.4695,0.1885
21/10/1985 07.00,45.916,49.859,44.863,0.5173,0.1887
21/10/1985 08.00,33.962,48.195,42.128,0.5513,0.1896
21/10/1985 09.00,33.61,47.693,42.128,0.5817,0.1829
21/10/1985 10.00,32.905,47.463,42.712,0.5535,0.1744
21/10/1985 11.00,31.88,47.52,43.122,0.6483,0.2101
21/10/1985 12.00,31.88,47.941,44.057,0.6634,0.2156
21/10/1985 13.00,33.61,48.647,44.139,0.6165,0.1981
21/10/1985 14.00,38.168,49.566,44.379,0.6151,0.1974
21/10/1985 15.00,47.79,50.387,45.398,0.5577,0.1568
21/10/1985 16.00,59.403,52.347,58.265,0.4973,0.1261
21/10/1985 17.00,54.726,52.347,51.536,0.3994,0.1106
21/10/1985 18.00,54.726,50.54,51.536,0.3556,0.1203
21/10/1985 19.00,48.578,50.568,51.536,0.4164,0.1296
21/10/1985 20.00,44.976,50.517,51.536,0.4958,0.1372
21/10/1985 21.00,48.709,50.517,51.536,0.481,0.1441
21/10/1985 22.00,52.083,50.517,51.536,0.5729,0.1757
21/10/1985 23.00,51.701,50.517,51.536,0.5287,0.1507
22/10/1985 00.00,38.436,45.94,46.221,0.3073,0.1475
22/10/1985 01.00,38.436,45.94,46.221,0.2688,0.1221
22/10/1985 02.00,37.192,45.94,46.221,0.2073,0.0883
22/10/1985 03.00,36.514,45.94,46.221,0.1949,0.0735
22/10/1985 04.00,38.01,46.059,46.221,0.2328,0.0635
22/10/1985 05.00,44.665,46.495,46.221,0.177,0.0326
22/10/1985 06.00,80.954,56.46,45.695,0.1695,0.0233
22/10/1985 07.00,44.665,45.729,44.815,0.2288,0.0478
22/10/1985 08.00,35.9,44.43,43.795,0.1865,0.0205
22/10/1985 09.00,35.029,44.247,44.011,0.1342,0.014
22/10/1985 10.00,34.541,44.203,43.421,0.1569,0.0248
22/10/1985 11.00,33.36,44.728,42.969,0.1652,0.0098
22/10/1985 12.00,33.052,44.728,42.969,0.2016,0.0079
22/10/1985 13.00,33.597,44.728,42.969,0.2126,0.0094
22/10/1985 14.00,33.652,44.728,42.969,0.1755,0
22/10/1985 15.00,34.755,45.94,45.35,0.1523,0
22/10/1985 16.00,40.971,46.288,46.221,0.1702,0
22/10/1985 17.00,36.572,46.288,46.221,0.198,0
22/10/1985 18.00,33.864,46.288,46.221,0.2265,0.0041
22/10/1985 19.00,33.225,46.194,46.221,0.2653,0.0106
22/10/1985 20.00,33.225,45.94,46.221,0.2612,0.016
22/10/1985 21.00,33.225,45.94,46.221,0.2535,0.0202
22/10/1985 22.00,33.225,45.94,46.221,0.2303,0.0075
22/10/1985 23.00,33.225,45.94,46.221,0.2183,0.0129
23/10/1985 00.00,31.984,45.641,45.644,0,0.0303
23/10/1985 01.00,31.984,45.641,45.644,0,0.0403
23/10/1985 02.00,31.984,45.641,45.644,0.0201,0.0618
23/10/1985 03.00,32.048,45.641,45.644,0.0303,0.0786
23/10/1985 04.00,32.584,45.641,45.644,0.0552,0.0801
23/10/1985 05.00,33.433,45.641,45.644,0.0759,0.0674
23/10/1985 06.00,35.347,46.02,44.665,0.0726,0.0623
23/10/1985 07.00,44.385,45.061,43.865,0.0619,0.0843
23/10/1985 08.00,33.686,43.252,42.638,0.0897,0.0951
23/10/1985 09.00,32.895,39.7,42.392,0.0571,0.0739
23/10/1985 10.00,32.905,40.52,42.392,0.0193,0.033
23/10/1985 11.00,32.027,39.7,42.392,0.0084,0.0146
23/10/1985 12.00,32.027,39.7,42.392,0,0.0093
23/10/1985 13.00,32.72,39.7,42.644,0,0.0119
23/10/1985 14.00,32.72,39.7,42.657,0,0.0166
23/10/1985 15.00,32.905,43.904,43.904,0,0.0135
23/10/1985 16.00,40.297,46.02,45.644,0,0.0186
23/10/1985 17.00,34.541,46.322,45.644,0.011,0.0291
23/10/1985 18.00,33.882,45.777,45.644,0.0366,0.0451
23/10/1985 19.00,33.637,45.641,45.644,0.0142,0.0269
23/10/1985 20.00,32.865,45.641,45.644,0,0
23/10/1985 21.00,32.778,45.641,45.644,0,0
23/10/1985 22.00,32.758,45.641,45.644,0,0
23/10/1985 23.00,32.723,45.641,45.644,0,0
24/10/1985 00.00,33.536,47.635,47.071,0.0931,0
24/10/1985 01.00,33.536,47.635,47.071,0.1199,0
24/10/1985 02.00,33.536,47.635,47.071,0.1651,0
24/10/1985 03.00,33.536,47.635,47.071,0.2059,0.0146
24/10/1985 04.00,33.619,47.635,47.071,0.2448,0.0139
24/10/1985 05.00,33.882,47.884,47.071,0.2648,0
24/10/1985 06.00,35.038,48.166,46.821,0.2563,0
24/10/1985 07.00,42.669,46.899,45.508,0.232,0
24/10/1985 08.00,33.012,43.921,43.702,0.2621,0
24/10/1985 09.00,32.888,40.552,42.685,0.3293,0
24/10/1985 10.00,32.537,40.552,42.031,0.3591,0
24/10/1985 11.00,32.537,42.741,42.031,0.4158,0
24/10/1985 12.00,32.537,44.123,42.685,0.3637,0
24/10/1985 13.00,32.748,45.333,44.132,0.2518,0
24/10/1985 14.00,32.905,45.333,44.718,0.2461,0
24/10/1985 15.00,34.438,46.287,45.398,0.256,0
24/10/1985 16.00,42.232,47.635,47.071,0.2919,0.0034
24/10/1985 17.00,40.823,47.635,47.071,0.2922,0.0234
24/10/1985 18.00,34.009,47.635,47.071,0.2833,0.0257
24/10/1985 19.00,33.619,47.635,47.071,0.3087,0.0235
24/10/1985 20.00,33.619,47.635,47.071,0.2848,0.0148
24/10/1985 21.00,33.536,47.635,47.071,0.268,0.0094
24/10/1985 22.00,34.107,47.635,47.071,0.2544,0.0089
24/10/1985 23.00,33.619,47.635,47.071,0.2705,0.0206
25/10/1985 00.00,33.864,46.246,46.5,0.1446,0.0361
25/10/1985 01.00,33.864,46.246,46.5,0.1448,0.0429
25/10/1985 02.00,33.864,46.246,46.5,0.0957,0.0367
25/10/1985 03.00,33.864,46.246,46.5,0.0476,0.0308
25/10/1985 04.00,33.864,46.246,46.5,0.028,0.0156
25/10/1985 05.00,34.837,46.246,46.5,0.0303,0.0125
25/10/1985 06.00,39.149,48.014,46.345,0.0344,0.0056
25/10/1985 07.00,43.154,46.404,45.695,0.0623,0.0006
25/10/1985 08.00,33.456,44.718,44.636,0.0845,0
25/10/1985 09.00,32.905,43.582,43.061,0.0465,0
25/10/1985 10.00,32.787,40.123,42.174,0.0036,0
25/10/1985 11.00,32.072,40.411,42.174,0,0
25/10/1985 12.00,32.072,44.346,43.164,0,0
25/10/1985 13.00,32.64,45.091,44.641,0,0
25/10/1985 14.00,32.905,45.351,45.405,0,0
25/10/1985 15.00,33.864,46.453,46.104,0,0
25/10/1985 16.00,45.544,46.453,46.5,0,0
25/10/1985 17.00,36.696,46.453,46.5,0,0
25/10/1985 18.00,33.864,46.276,46.5,0,0
25/10/1985 19.00,33.691,46.246,46.5,0,0
25/10/1985 20.00,33.691,46.246,46.5,0,0.0047
25/10/1985 21.00,33.691,46.246,46.5,0.0064,0.0215
25/10/1985 22.00,33.691,46.246,46.5,0.0054,0.0179
25/10/1985 23.00,36.914,46.246,46.5,0,0.0224
26/10/1985 00.00,56.886,54.261,53.145,0.001,0.0053
26/10/1985 01.00,56.886,54.261,53.145,0.0008,0
26/10/1985 02.00,57.318,54.261,53.145,0,0
26/10/1985 03.00,57.318,54.261,53.145,0,0
26/10/1985 04.00,58.146,54.261,53.145,0,0
26/10/1985 05.00,58.146,54.503,53.145,0,0
26/10/1985 06.00,58.146,54.503,53.145,0,0
26/10/1985 07.00,58.146,52.707,49.945,0.0102,0
26/10/1985 08.00,37.697,49.658,45.561,0.0199,0
26/10/1985 09.00,33.965,48.265,42.619,0.0365,0
26/10/1985 10.00,32.187,48.265,42.619,0.0189,0
26/10/1985 11.00,32.187,48.265,42.619,0.0636,0
26/10/1985 12.00,32.187,48.682,42.755,0.1313,0.0073
26/10/1985 13.00,32.905,49.067,44.718,0.1652,0.0199
26/10/1985 14.00,38.602,51.469,45.803,0.1543,0.0269
26/10/1985 15.00,60.767,54.503,53.145,0.2246,0.0487
26/10/1985 16.00,82.729,58.749,53.145,0.2884,0.0587
26/10/1985 17.00,82.933,58.757,53.145,0.346,0.08
